TRIAGE_BUCKET,HAS_ACTIVE_KG_FINDINGS,KG_FINDING_COUNT,RETAINED_FOR_EXTRACTION_CANDIDATE,PRESCREEN_RETAINED_FOR_EXTRACTION_CANDIDATE,SEARCH_TARGET_DOI,SEARCH_TARGET_TITLE,ACTION_CATEGORY,PRIORITY_TIER,PRIORITY_REASON,PAPER_TYPE,PUBLICATION_TYPE,SOURCE_FAMILY,CURRENT_STATE,WHY_IN_QUEUE,OLD_ARTIFACT_PROBLEM,EXACT_PDF_URLS_TO_TRY_FIRST,OTHER_CANDIDATE_URLS_REQUIRING_VALIDATION,PMCID_IF_ANY,PMC_LANDING_IF_ANY,DOI_LANDING
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s12031-022-02077-9,"Lipopolysaccharide Exacerbates Ketamine-Induced Psychotic-Like Behavior, Oxidative Stress, and Neuroinflammation in Mice: Ameliorative Effect of Diosmin",manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12031-022-02077-9
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s12033-023-00994-7,Unveiling the Psychedelic Journey: An Appraisal of Psilocybin as a Profound Antidepressant Therapy,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12033-023-00994-7
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s12035-021-02718-x,Combination of electroconvulsive stimulation with ketamine or escitalopram protects the brain against inflammation and oxidative stress induced by maternal deprivation and is critical for associated behaviors in male and female rats,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12035-021-02718-x
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s12035-023-03669-1,Ketamine Improves the Glymphatic Pathway by Reducing the Pyroptosis of Hippocampal Astrocytes in the Chronic Unpredictable Mild Stress Model,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12035-023-03669-1
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s12035-025-05114-x,Neuroprotective Role of Ketamine in Reducing Neuroinflammation and Enhancing Neuroplasticity Against a Cortisol-Induced In Vitro Stress Model,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12035-025-05114-x
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s12272-024-01491-4,The novel psychoactive substance 25E-NBOMe induces reward-related behaviors via dopamine D1 receptor signaling in male rodents,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12272-024-01491-4
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40261-022-01169-z,"A Systematic Review of Neurocognitive Effects of Subanesthetic Doses of Intravenous Ketamine in Major Depressive Disorder, Post-Traumatic Stress Disorder, and Healthy Population",manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,systematic_review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40261-022-01169-z
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40262-020-00953-4,Population Pharmacokinetics of Esketamine Nasal Spray and its Metabolite Noresketamine in Healthy Subjects and Patients with Treatment-Resistant Depression,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40262-020-00953-4
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40263-021-00846-5,Prevention and Management of Common Adverse Effects of Ketamine and Esketamine in Patients with Mood Disorders,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40263-021-00846-5
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40263-022-00929-x,Pharmacological Management of Nightmares Associated with Posttraumatic Stress Disorder,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,narrative_review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40263-022-00929-x
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40263-023-01008-5,Lysergic Acid Diethylamide (LSD) for the Treatment of Anxiety Disorders: Preclinical and Clinical Evidence,manual_replace_wrong_or_ancillary_document,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,"Acquire the main requested record and reject supplements, checklists, manuals, review forms, or unrelated documents.",identity_unverified | no_header_wrong_or_ancillary,,,,,https://doi.org/10.1007/s40263-023-01008-5
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40263-024-01099-8,The Use of Ketamine for the Treatment of Anhedonia in Depression,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40263-024-01099-8
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40263-024-01123-x,Research Progress on NMDA Receptor Enhancement Drugs for the Treatment of Depressive Disorder,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,narrative_review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40263-024-01123-x
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40263-025-01199-z,Psychedelics for Alcohol Use Disorder: A Narrative Review with Candidate Mechanisms of Action,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,narrative_review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40263-025-01199-z
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40263-025-01256-7,Safety and Efficacy of Monoamine Oxidase Inhibitors in Patients Who Use Psychoactive Substances: Potential Drug Interactions and Substance Use Disorder Treatment Data,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,narrative_review,article,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40263-025-01256-7
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40263-026-01296-7,Clinical Predictors of Antidepressant Effects of Ketamine and Esketamine in Treatment-Resistant Unipolar and Bipolar Depression: A Systematic Review,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,systematic_review,article,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40263-026-01296-7
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40264-025-01530-z,Opinion Mining of Erowid’s Experience Reports on LSD and Psilocybin-Containing Mushrooms,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40264-025-01530-z
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40265-023-01872-x,New Pharmacologic Approaches to the Treatment of Bipolar Depression,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40265-023-01872-x
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40265-023-01983-5,A Neuroanatomic and Pathophysiologic Framework for Novel Pharmacological Approaches to the Treatment of Post-traumatic Stress Disorder,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40265-023-01983-5
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40265-024-02106-4,How Psychedelics Modulate Multiple Memory Mechanisms in Posttraumatic Stress Disorder,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40265-024-02106-4
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40265-025-02172-2,Classic Psychedelics for the Treatment of Depression: Potential Benefits and Challenges,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40265-025-02172-2
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40272-024-00639-5,Pediatric Treatment-Resistant Obsessive Compulsive Disorder: Treatment Options and Challenges,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40272-024-00639-5
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s40519-020-01000-8,Positive effects of psychedelics on depression and wellbeing scores in individuals reporting an eating disorder,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s40519-020-01000-8
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s43440-021-00342-z,Decreased efficacy of the ketamine and scopolamine-induced sustained antidepressant-like effects in rats receiving metformin,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s43440-021-00342-z
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s43440-024-00588-3,"Partial mGlu5 receptor NAM, M-5MPEP, induces rapid and sustained antidepressant-like effects in the BDNF-dependent mechanism and enhances (R)-ketamine action in mice",manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s43440-024-00588-3
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1007/s43440-025-00808-4,A preliminary proof-of-concept trial on the effects of ketamine on fatigue: a randomized crossover trial,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s43440-025-00808-4
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1016/j.cub.2012.02.033,"Neuroimaging: A Scanner, Colourfully",manual_exact_nested_repository_item,P2_retained_candidate,retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,"Acquire the DOI-bearing paper or chapter itself, not a repository wrapper, thesis, or neighboring nested document.",identity_mismatch | repository_or_nested_document,,http://www.cell.com/article/S0960982212001844/pdf,,,https://doi.org/10.1016/j.cub.2012.02.033
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1016/j.drugpo.2014.07.004,"Self-reported prevalence of dependence of MDMA compared to cocaine, mephedrone and ketamine among a sample of recreational poly-drug users",manual_replace_wrong_or_ancillary_document,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,"Acquire the main requested record and reject supplements, checklists, manuals, review forms, or unrelated documents.",identity_unverified | no_header_wrong_or_ancillary,,,,,https://doi.org/10.1016/j.drugpo.2014.07.004
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1016/j.eurpsy.2016.01.1060,The “Endless Trip”: Psychopathology and psychopharmacology in the Hallucinogen Persisting Perception Disorder (HPPD),manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,systematic_review,article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",target_text_with_conflicting_doi | unsegmented_proceedings_container | proceedings_container,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/88E612C4BD23129B8196208F4A472D46/S0924933800229210a.pdf/div-class-title-the-endless-trip-psychopathology-and-psychopharmacology-in-the-hallucinogen-persisting-perception-disorder-hppd-div.pdf,,,https://doi.org/10.1016/j.eurpsy.2016.01.1060
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1016/j.forsciint.2005.04.019,"Validation of an ELISA-based screening assay for the detection of amphetamine, MDMA and MDA in blood and oral fluid",manual_replace_wrong_or_ancillary_document,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,"Acquire the main requested record and reject supplements, checklists, manuals, review forms, or unrelated documents.",identity_unverified | no_header_wrong_or_ancillary,,,,,https://doi.org/10.1016/j.forsciint.2005.04.019
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1016/s0893-133x(99)00006-8,Excitatory Actions of NMDA Receptor Antagonists in Rat Entorhinal Cortex and Cultured Entorhinal Cortical Neurons,manual_replace_wrong_or_ancillary_document,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,"Acquire the main requested record and reject supplements, checklists, manuals, review forms, or unrelated documents.",identity_unverified | no_header_wrong_or_ancillary,,,,,https://doi.org/10.1016/s0893-133x(99)00006-8
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/mp.2017.219,Protein kinase Mζ in medial prefrontal cortex mediates depressive-like behavior and antidepressant response,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/mp.2017.219
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-023-02008-z,BNIP3L/NIX-mediated mitophagy alleviates passive stress-coping behaviors induced by tumor necrosis factor-α,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-023-02008-z
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-023-02312-8,Synergistic psychedelic - NMDAR modulator treatment for neuropsychiatric disorders,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-023-02312-8
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-023-02360-0,Psychedelics for acquired brain injury: a review of molecular mechanisms and therapeutic potential,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,narrative_review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-023-02360-0
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-023-02380-w,Roles of the medial and lateral orbitofrontal cortex in major depression and its treatment,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-023-02380-w
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-025-03100-2,The therapeutic potential of psilocybin beyond psychedelia through shared mechanisms with ketamine,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-025-03100-2
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-025-03168-w,Exploring the therapeutic potential of psychedelics in treating substance use disorders,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-025-03168-w
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-025-03320-6,"Efficacy and safety of esketamine on major depression, postpartum depression and perioperative depression: a systematic review and meta-analysis",manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,meta_analysis,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-025-03320-6
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-025-03329-x,Psilocybin mitigates chronic behavioral and neurobiological alterations in a rat model of recurrent intimate partner violence-related brain injury,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-025-03329-x
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-025-03338-w,"Ketamine reduces microglial activation and brain monocyte infiltration and promotes peripheral regulatory immune cells, relieving lipopolysaccharide (LPS)-induced depressive-like behavior in mice",manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-025-03338-w
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41380-026-03575-7,TrkB promotes the neuronal secretion of soluble Siglec-2 (CD22) to mitigate microglial activation and alleviate depression-like behaviors in male mice,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-026-03575-7
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41386-026-02371-9,Investigational drugs in PTSD,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41386-026-02371-9
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41386-026-02450-x,Psilocybin modulates social behaviour in male and female mice in a time-dependent manner,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41386-026-02450-x
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s41397-026-00405-5,The role of cytochrome P450 polymorphisms in the pharmacokinetics of oral esketamine,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41397-026-00405-5
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1038/s44161-025-00608-2,Cardiovascular effects and safety of classic psychedelics,manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s44161-025-00608-2
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1093/ijnp/pyae059.084,"SLOW BUT STEADY: ORAL KETAMINE AS AN EFFECTIVE ADJUNCT IN DEPRESSION, ANXIETY AND PTSD.",manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11814549 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/67/4a/pyae059.084.PMC11814549.pdf | https://pmc.ncbi.nlm.nih.gov/articles/PMC11814549/pdf/pyae059.084.pdf | https://doi.org/10.1093/ijnp/pyae059.084,PMC11814549,https://pmc.ncbi.nlm.nih.gov/articles/PMC11814549/,https://doi.org/10.1093/ijnp/pyae059.084
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1093/ijnp/pyw041.503,PM503. Spatial components of magnetic mismatch negativity and the cortical thickness of its structural correlates in schizophrenia,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC5616437,PMC5616437,https://pmc.ncbi.nlm.nih.gov/articles/PMC5616437/,https://doi.org/10.1093/ijnp/pyw041.503
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1093/ijnp/pyw041.504,PM504. Theory of Mind in Clinical high risk as trait marker of conversion to psychosis: review,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC5616438,PMC5616438,https://pmc.ncbi.nlm.nih.gov/articles/PMC5616438/,https://doi.org/10.1093/ijnp/pyw041.504
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1093/schbul/13.4.643,Startle Habituation and Sensorimotor Gating in Schizophrenia and Related Animal Models,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,review,"Journal Article | Research Support, U.S. Gov't, P.H.S.",secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://academic.oup.com/schizophreniabulletin/article-pdf/13/4/643/5262315/13-4-643.pdf | https://doi.org/10.1093/schbul/13.4.643,,,https://doi.org/10.1093/schbul/13.4.643
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1093/schbul/16.1.31,Prevalence of Substance Abuse in Schizophrenia: Demographic and Clinical Correlates,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://academic.oup.com/schizophreniabulletin/article-pdf/16/1/31/5308133/16-1-31.pdf | https://doi.org/10.1093/schbul/16.1.31,,,https://doi.org/10.1093/schbul/16.1.31
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1093/schbul/9.1.73,"Dreams, Hallucinogenic Drug States, and Schizophrenia: A Psychological and Biological Comparison",manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,review,Journal Article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://academic.oup.com/schizophreniabulletin/article-pdf/9/1/73/5294429/9-1-73.pdf | https://doi.org/10.1093/schbul/9.1.73,,,https://doi.org/10.1093/schbul/9.1.73
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1093/schbul/sby017.688,F157. HIERARCHICAL PREDICTION ERRORS DURING AUDITORY MISMATCH UNDER PHARMACOLOGICAL MANIPULATIONS: A COMPUTATIONAL SINGLE-TRIAL EEG ANALYSIS.,manual_exact_item_from_proceedings,P2_retained_candidate,retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC5888651 | https://doi.org/10.1093/schbul/sby017.688,PMC5888651,https://pmc.ncbi.nlm.nih.gov/articles/PMC5888651/,https://doi.org/10.1093/schbul/sby017.688
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1111/bph.12692,"Pharmacology and anti‐addiction effects of the novel κ opioid receptor agonist<scp>M</scp>esyl<scp>S</scp>al<scp>B</scp>, a potent and long‐acting analogue of salvinorin<scp>A</scp>",manual_identity_mismatch,P2_retained_candidate,retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,https://europepmc.org/api/getPdf?pmcid=PMC4292965,PMC4292965,https://pmc.ncbi.nlm.nih.gov/articles/PMC4292965/,https://doi.org/10.1111/bph.12692
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1111/bph.15596,Perspectives for therapy of treatment‐resistant depression,manual_exact_nested_repository_item,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,"Acquire the DOI-bearing paper or chapter itself, not a repository wrapper, thesis, or neighboring nested document.",identity_mismatch | repository_or_nested_document,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bph.15596,,,https://doi.org/10.1111/bph.15596
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.1111/pcn.13572,Insights into the neurobiology of suicidality: explicating the role of glutamatergic systems through the lens of ketamine,manual_conflicting_doi_needs_resolution,P2_retained_candidate,retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Confirm a registered version/alias relationship or acquire the exact requested DOI; do not accept a merely similar title.,target_text_with_conflicting_doi,,,,,https://doi.org/10.1111/pcn.13572
C_retained_for_future_extraction_no_active_kg_claims,False,0,True,True,10.11606/issn.1806-6976.smad.2022.183132,O uso de agentes psicodélicos no tratamento da dependência de álcool e tabaco: revisão integrativa,manual_resolve_ambiguous_document_identity,P2_retained_candidate,retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,Resolve the DOI/version relationship manually before accepting any replacement.,identity_mismatch | ambiguous_non_pmc_conflict,,,,,https://doi.org/10.11606/issn.1806-6976.smad.2022.183132
