dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
disorder,20348,10.1016/j.jflm.2013.06.032,Ibogaine related sudden death: A case report,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20349,10.1016/j.jfludis.2024.106062,Stutterers’ experiences on classic psychedelics: A preliminary self-report study,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20354,10.1016/j.jns.2021.120094,Looking beyond the opioid receptor: A desperate need for new treatments for opioid use disorder,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20357,10.1016/j.jns.2021.120128,The potential of psychedelic medicine – A personal account,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20388,10.1016/j.jpain.2005.12.010,The Intravenous Ketamine Test Predicts Subsequent Response to an Oral Dextromethorphan Treatment Regimen in Fibromyalgia Patients,2006,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20389,10.1016/j.jpain.2006.01.457,A Reconsideration of the Relevance of Systemic Low-Dose Ketamine to the Pathophysiology of Fibromyalgia,2006,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20403,10.1016/j.jpainsymman.2026.04.611,Intranasal Ketamine for Existential Distress in Advanced Cancer,2026,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20415,10.1016/j.jpsychires.2018.09.013,Rapid and longer-term antidepressant effects of repeated-dose intravenous ketamine for patients with unipolar and bipolar depression,2018,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20418,10.1016/j.jpsychires.2019.01.017,Comparability of blinded remote and site-based assessments of response to adjunctive esketamine or placebo nasal spray in patients with treatment resistant depression,2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20422,10.1016/j.jpsychires.2020.08.002,Intravenous ketamine for postmenopausal women with treatment-resistant depression: Results from the Canadian Rapid Treatment Center of Excellence,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20429,10.1016/j.jpsychires.2021.05.019,Registered clinical studies investigating psychedelic drugs for psychiatric disorders,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20433,10.1016/j.jpsychires.2021.10.037,The potential pro-cognitive effects with intravenous subanesthetic ketamine in adults with treatment-resistant major depressive or bipolar disorders and suicidality,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20440,10.1016/j.jpsychires.2022.12.010,Subanesthetic dose of S-ketamine improved cognitive dysfunction via the inhibition of hippocampal astrocytosis in a mouse model of post-stroke chronic stress,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20442,10.1016/j.jpsychires.2023.06.028,"Arketamine for bipolar depression: Open-label, dose-escalation, pilot study",2023,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20446,10.1016/j.jpsychires.2024.05.022,Ketamine and electroconvulsive therapy for severe depression: A network meta-analysis of efficacy and safety,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20448,10.1016/j.jpsychires.2024.06.020,Rapid and long-lasting effects of subcutaneous esketamine on suicidality: An open-label study in patients with treatment-resistant depression,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20454,10.1016/j.jpsychires.2025.03.022,The effects of psychedelic-assisted therapy on illness and death anxiety: A systematic review and meta-analysis,2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20491,10.1016/j.mcn.2022.103723,Ketamine attenuates the PTSD-like effect via regulation of glutamatergic signaling in the nucleus accumbens of mice,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20492,10.1016/j.mcna.2015.08.005,The Acute to Chronic Pain Transition,2015,True,not_open_access,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,20499,10.1016/j.mehy.2006.02.050,Fatalities after taking ibogaine in addiction treatment could be related to sudden cardiac death caused by autonomic dysfunction,2006,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20502,10.1016/j.mehy.2015.11.011,Potential benefit of lamotrigine in managing ketamine use disorder,2015,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20503,10.1016/j.mehy.2020.110268,Copper and anti-anhedonic effect of ketamine in treatment-resistant depression,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20504,10.1016/j.mehy.2020.110367,"The potential use of N-methyl-3,4-methylenedioxyamphetamine (MDMA) assisted psychotherapy in the treatment of eating disorders comorbid with PTSD",2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20505,10.1016/j.metabol.2010.07.008,Fibromyalgia and the complex regional pain syndrome: similarities in pathophysiology and treatment,2010,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20523,10.1016/j.neubiorev.2020.03.017,Long-term effects of psychedelic drugs: A systematic review,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20524,10.1016/j.neubiorev.2020.11.020,The Effects of Ketamine on Cognition in Treatment-Resistant Depression: A Systematic Review and Priority Avenues for Future Research,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20526,10.1016/j.neubiorev.2021.12.005,Beating pain with psychedelics: Matter over mind?,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20528,10.1016/j.neubiorev.2023.105122,Novel ketamine and zinc treatment for anorexia nervosa and the potential beneficial interactions with the gut microbiome,2023,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20533,10.1016/j.neubiorev.2025.106239,Neurocognitive effects of psilocybin: A systematic and comprehensive review of neuroimaging studies in humans,2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20537,10.1016/j.neulet.2012.06.009,Alterations in regional homogeneity of resting-state brain activity in ketamine addicts,2012,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20542,10.1016/j.neulet.2016.08.006,Acute single dose of ketamine relieves mechanical allodynia and consequent depression-like behaviors in a rat model,2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20545,10.1016/j.neulet.2018.01.022,Sub-anesthetic doses of ketamine attenuate nicotine self-administration in rats,2018,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20549,10.1016/j.neurom.2021.10.025,"Motor Cortex Stimulation for Pain: A Narrative Review of Indications, Techniques, and Outcomes",2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20551,10.1016/j.neuropharm.2004.01.002,Cannabinoids prevent the acute hyperthermia and partially protect against the 5-HT depleting effects of MDMA (“Ecstasy”) in rats,2004,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20554,10.1016/j.neuropharm.2011.08.044,Signaling pathways underlying the rapid antidepressant actions of ketamine,2011,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20555,10.1016/j.neuropharm.2012.12.009,Sex differences in the antidepressant-like effects of ketamine,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20557,10.1016/j.neuropharm.2014.03.008,"Memory and mood during MDMA intoxication, with and without memantine pretreatment",2014,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20559,10.1016/j.neuropharm.2015.10.034,BDNF – a key transducer of antidepressant effects,2015,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20560,10.1016/j.neuropharm.2017.11.004,Why MDMA therapy for alcohol use disorder? And why now?,2017,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20562,10.1016/j.neuropharm.2018.01.005,"A sub-set of psychoactive effects may be critical to the behavioral impact of ketamine on cocaine use disorder: Results from a randomized, controlled laboratory study",2018,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20564,10.1016/j.neuropharm.2018.03.010,The entropic brain - revisited,2018,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20565,10.1016/j.neuropharm.2018.05.009,Ketamine facilitates extinction of avoidance behavior and enhances synaptic plasticity in a rat model of anxiety vulnerability: Implications for the pathophysiology and treatment of anxiety disorders,2018,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20567,10.1016/j.neuropharm.2022.109351,"Ketamine, benzoate, and sarcosine for treating depression",2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20569,10.1016/j.neuropharm.2023.109689,Acute administration of the NMDA receptor antagonists ketamine and MK-801 reveals dysregulation of glutamatergic signalling and sensorimotor gating in the Sapap3 knockout mouse model of compulsive-like behaviour,2023,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20574,10.1016/j.neuroscience.2024.01.001,Effect of a single psilocybin treatment on Fos protein expression in male rat brain,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20577,10.1016/j.nlm.2022.107635,Dextromethorphan reduces sign-tracking but not goal-tracking in male Sprague-Dawley rats,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20598,10.1016/j.optm.2007.10.015,Background and history of autism in relation to vision care,2008,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20601,10.1016/j.otsr.2014.07.012,Chronic pain 1 year after foot surgery: Epidemiology and associated factors,2014,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20608,10.1016/j.pain.2005.06.014,Neuropathological findings after continuous intrathecal administration of S(+)-ketamine for the management of neuropathic cancer pain,2005,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20623,10.1016/j.pbb.2013.03.017,Effects of ketamine and LY341495 on the depressive-like behavior of repeated corticosterone-injected rats,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20624,10.1016/j.pbb.2017.04.007,Differences between adolescents and adults in the acute effects of PCP and ketamine and in sensitization following intermittent administration,2017,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20626,10.1016/j.pbb.2020.172854,mGlu2/3 receptor antagonism: A mechanism to induce rapid antidepressant effects without ketamine-associated side-effects,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20627,10.1016/j.pbb.2020.172927,R-(−)-ketamine modifies behavioral effects of morphine predicting efficacy as a novel therapy for opioid use disorder1,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20628,10.1016/j.pbb.2021.173205,Unconventional anxiety pharmacology in zebrafish: Drugs beyond traditional anxiogenic and anxiolytic spectra,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20631,10.1016/j.pbb.2024.173773,Efficacy of ketamine versus esketamine in the treatment of perioperative depression: A review,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20634,10.1016/j.pbb.2025.174087,"The therapeutic use of psychedelic drugs: Legal, policy, and neuroscientific perspectives",2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20636,10.1016/j.pediatrneurol.2019.10.007,Intranasal Ketamine for Abortive Migraine Therapy in Pediatric Patients: A Single-Center Review,2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20646,10.1016/j.pharmthera.2020.107667,"Pharmacological treatment of eating disorders, comorbid mental health problems, malnutrition and physical health consequences",2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20649,10.1016/j.phrs.2012.01.002,Non-opioid IV adjuvants in the perioperative period: Pharmacological and clinical aspects of ketamine and gabapentinoids,2012,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20652,10.1016/j.phymed.2019.152869,Homeopathic medicine of Melissa officinalis combined or not with Phytolacca decandra in the treatment of possible sleep bruxism in children: A crossover randomized triple-blinded controlled clinical trial,2019,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20665,10.1016/j.pmn.2025.10.011,Quality of Recovery in Veterans Following Postoperative Ketamine Infusion Implementation,2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20667,10.1016/j.pnpbp.2003.10.016,"Anxiogenic-like activity of 3,4-methylenedioxy-methamphetamine (“Ecstasy”) in the social interaction test is accompanied by an increase of c-fos expression in mice amygdala",2003,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20671,10.1016/j.pnpbp.2007.07.027,Acute administration of ketamine induces antidepressant-like effects in the forced swimming test and increases BDNF levels in the rat hippocampus,2007,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20674,10.1016/j.pnpbp.2009.01.004,Ketamine treatment reverses behavioral and physiological alterations induced by chronic mild stress in rats,2009,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20675,10.1016/j.pnpbp.2010.09.006,l-histidine induces state-dependent memory deficit in mice mediated by H1 receptor,2010,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20676,10.1016/j.pnpbp.2011.03.019,Rapid decrease in depressive symptoms with an N-methyl-d-aspartate antagonist in ECT-resistant major depression,2011,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20677,10.1016/j.pnpbp.2012.06.001,Developments in harmine pharmacology — Implications for ayahuasca use and drug-dependence treatment,2012,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20678,10.1016/j.pnpbp.2015.01.002,Has psychiatry tamed the “ketamine tiger?” Considerations on its use for depression and anxiety,2015,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20680,10.1016/j.pnpbp.2015.06.006,Long-term effects of repeated social stress on the conditioned place preference induced by MDMA in mice,2015,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20687,10.1016/j.pnpbp.2020.110126,Early symptomatic improvements as a predictor of response to repeated-dose intravenous ketamine: Results from the Canadian Rapid Treatment Center of Excellence,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20692,10.1016/j.pnpbp.2024.110951,"Therapeutic potential of psychedelics: History, advancements, and unexplored frontiers",2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20694,10.1016/j.pnpbp.2024.111152,Efficacy of single and repeated ketamine administration for suicidal ideation in adults with psychiatric disorders: A meta-analysis,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20698,10.1016/j.pnpbp.2025.111541,Adverse event reporting and management in psilocybin therapy clinical trials: A systematic review to guide clinical and research protocol development,2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20700,10.1016/j.pnpbp.2026.111742,NMDA receptor subtype differential affinity as a key enabler for precision neuropsychiatry,2026,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20718,10.1016/j.pscychresns.2026.112229,Brain iron–sensitive markers (magnetic susceptibility and R2*) predict antidepressant response to ketamine in treatment-resistant depression,2026,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20724,10.1016/j.psychres.2013.12.008,Rapid antidepressant effects of repeated doses of ketamine compared with electroconvulsive therapy in hospitalized patients with major depressive disorder,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20725,10.1016/j.psychres.2013.12.027,A randomized comparison of ketamine versus methohexital anesthesia in electroconvulsive therapy,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20727,10.1016/j.psychres.2016.03.034,"Loss of parvalbumin-immunoreactivity in mouse brain regions after repeated intermittent administration of esketamine, but not R-ketamine",2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20737,10.1016/j.psychres.2018.08.078,"Rapid inflammation modulation and antidepressant efficacy of a low-dose ketamine infusion in treatment-resistant depression: A randomized, double-blind control study",2018,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20745,10.1016/j.psychres.2020.113645,Subanesthetic ketamine infusions for suicide ideation in patients with bipolar and unipolar treatment refractory depression,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20748,10.1016/j.psychres.2021.114058,"Neurocognitive aspects of ketamine and esketamine on subjects with treatment-resistant depression: A comparative, randomized and double-blind study",2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20751,10.1016/j.psychres.2021.114321,Frequency analysis of symptomatic worsening following ketamine infusions for treatment resistant depression in a real-world sample: Results from the canadian rapid treatment center of excellence,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20753,10.1016/j.psychres.2022.114727,Magic Mushrooms – an exploratory look at how mental health professionals feel and think about Psilocybin,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20755,10.1016/j.psychres.2022.114857,Brain-Derived Neurotrophic Factor (BDNF) as a biomarker of treatment response in patients with Treatment Resistant Depression (TRD): A systematic review &amp; meta-analysis,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20764,10.1016/j.psychres.2024.115765,Efficacy and safety of perioperative application of esketamine on postpartum depression: A meta-analysis of randomized controlled studies,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20767,10.1016/j.psychres.2024.115880,Safety and risk assessment of psychedelic psychotherapy: A meta-analysis and systematic review,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20776,10.1016/j.psychres.2024.116334,Safety outcomes of ketamine for treatment-resistant depression in clinical settings and development of the ketamine side effect tool-revised (KSET-R),2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20785,10.1016/j.psychres.2025.116689,A retrospective analysis of ketamine intravenous therapy for post-traumatic stress disorder in real-world care settings,2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20788,10.1016/j.psychres.2026.117184,Faster and greater antidepressant response to intravenous ketamine in bipolar compared with unipolar treatment-resistant depression: Diagnostic and sex-related findings from a naturalistic study,2026,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20796,10.1016/j.purol.2012.04.006,Analgésie peropératoire en urologie et influence potentielle de l’anesthésie sur les résultats de la chirurgie carcinologique,2012,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20810,10.1016/j.rcp.2019.10.005,Psychosis induced by abuse of ayahuasca: a case report,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20812,10.1016/j.redar.2020.05.018,"Gel tópico de amitriptilina al 2% y ketamina al 0,5% para el tratamiento de la eritromelalgia: reporte de un caso con respuesta positiva al dolor",2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20813,10.1016/j.redare.2020.05.023,Combination gel of 2% amitriptyline and 0.5% ketamine to treat refractory erythromelalgia pain – a case report of pain control success,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20820,10.1016/j.rpsm.2016.05.005,Eficacia y seguridad de la ketamina en depresión bipolar: una revisión sistemática,2016,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20821,10.1016/j.rpsm.2020.10.003,The probability of response after each subcutaneous injection of esketamine in treatment-resistant depression,2020,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20823,10.1016/j.rpsmen.2021.11.003,The probability of response after each subcutaneous injection of esketamine in treatment-resistant depression,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20842,10.1016/j.therap.2022.01.011,Utilisation de la kétamine chez les patients ambulatoires : que pouvons-nous apprendre des pratiques actuelles ?,2022,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20845,10.1016/j.tips.2021.08.003,Neuroplasticity as a convergent mechanism of ketamine and classical psychedelics,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20846,10.1016/j.tmaid.2021.102206,Ayahuasca and the traveller: A scoping review of risks and possible benefits,2021,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20847,10.1016/j.tox.2007.03.004,Low concentrations of ketamine initiate dendritic atrophy of differentiated GABAergic neurons in culture,2007,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20848,10.1016/j.tox.2024.153761,Recreational MDMA doses do not elicit hepatotoxicity in HepG2 spheroids under normo- and hyperthermia,2024,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20877,10.1016/s0006-3223(00)01037-4,Long-term outcome of patients who receive ketamine during research,2001,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20878,10.1016/s0006-3223(99)00230-9,Antidepressant effects of ketamine in depressed patients,2000,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20880,10.1016/s0006-8993(98)01206-2,Differential responses by neurotensin systems in extrapyramidal and limbic structures to ibogaine and cocaine,1999,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20884,10.1016/s0014-2999(01)01512-6,"Increased anxiety and impaired memory in rats 3 months after administration of 3,4-methylenedioxymethamphetamine (“Ecstasy”)",2001,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20885,10.1016/s0014-2999(02)01820-4,"Increased anxiety in rats after 3,4-methylenedioxymethamphetamine: association with serotonin depletion",2002,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20886,10.1016/s0014-2999(97)01099-6,"Decrease of tolerance to, and physical dependence on morphine by glutamate receptor antagonists",1997,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20887,10.1016/s0014-2999(99)00919-x,Responses of the extrapyramidal and limbic substance P systems to ibogaine and cocaine treatments,2000,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20890,10.1016/s0022-3565(24)38236-9,"Prolonged Analgesic Effect of Ketamine, an N-Methyl-d-Aspartate Receptor Inhibitor, in Patients with Chronic Pain",1999,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20891,10.1016/s0024-3205(98)00092-7,Central distribution and function of 5-HT6 receptor subtype in the rat brain,1998,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20896,10.1016/s0028-3908(96)00116-5,Prior Morphine Exposure Enhances Ibogaine Antagonism of Morphine-induced Dopamine Release in Rats,1996,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20899,10.1016/s0041-0101(00)00158-6,Iboga interactions with psychomotor stimulants: panacea in the paradox?,2001,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20954,10.1016/s0166-4328(97)00050-8,Ibogaine effects on sweet preference and amphetamine induced locomotion: implications for drug addiction,1997,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20958,10.1016/s0196-0644(05)82569-7,"Ketamine sedation for pediatric procedures: Part 2, review and implications",1990,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20959,10.1016/s0196-0644(98)70226-4,"Intramuscular Ketamine for Pediatric Sedation in the Emergency Department: Safety Profile in 1,022 Cases",1998,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20960,10.1016/s0196-0644(99)80051-1,Inadvertent ketamine overdose in children: Clinical manifestations and outcome,1999,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20977,10.1016/s0278-5846(02)00250-6,Acute and subchronic effects of MDMA (“ecstasy”) on anxiety in male mice tested in the elevated plus-maze,2002,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20978,10.1016/s0278-5846(03)00080-0,Ketamine-induced changes in rat behaviour: A possible animal model of schizophrenia,2003,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,20999,10.1016/s0736-4679(00)00162-1,Ketamine abusers presenting to the Emergency Department: A case series,2000,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21002,10.1016/s0740-5472(02)00275-1,Ketamine psychotherapy for heroin addiction: immediate effects and two-year follow-up,2002,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21003,10.1016/s0750-7658(98)80045-2,Prévention de la douleur postopératoire,1998,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21005,10.1016/s0755-4982(04)72376-3,"Données qualitatives d’une cohorte traitée par méthadone ou buprénorphine haut dosage à Marseille, entre 1996 et 2001",2004,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21012,10.1016/s0889-857x(01)00013-8,The promise of N-methyl-d-aspartate receptor antagonists in fibromyalgia,2002,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21013,10.1016/s0893-133x(98)00013-x,Psychological and Cardiovascular Effects and Short-Term Sequelae of MDMA (“Ecstasy”) in MDMA-Naïve Healthy Volunteers,1998,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21018,10.1016/s0924-9338(13)77054-8,2179 – Psychedelic Drugs In Psychotherapy. a Revival?,2013,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21036,10.1016/s0959-8049(97)00205-0,New approaches to pain control in patients with cancer,1997,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21041,10.1016/s1054-139x(02)00420-2,Substance use in female adolescents with eating disorders,2002,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21063,10.1016/s1569-7339(10)70103-x,Serotonin and Serotonin Receptors in Hallucinogen Action,2010,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,21065,10.1016/s1875-5364(25)60831-4,Advances in the study of pharmacotherapy for addiction to naturally-derived psychoactive substances,2025,True,not_open_access,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
