abstract,action_reason,authors,best_pdf_url,contexts,last_checked_utc,library_status,metadata_lookup_error,open_access_is_oa,open_access_status,open_access_url,openalex_id,pdf_download_status,pdf_local_path,pdf_sha256,pdf_size_bytes,study_doi,study_title,study_year
"Treating depression in adolescents is a significant challenge, and major depressive disorder (MDD) with suicidal ideation and treatment-resistant depression (TRD) are common and potentially devastating to optimal psychological and physical development in this age group. Suicide is among the leading causes of youth mortality, and TRD occurs in up to 40% of adolescents with MDD. TRD involves severe, persistent symptoms that are hard to treat, significantly reducing functioning and quality of life. We conducted a literature search focusing on key terms related to ketamine and esketamine for MDD with suicidal ideation and TRD in adolescents, aiming to review the potential utility of these molecules in adolescents for these conditions. Ketamine has shown efficacy in reducing depressive symptoms in adolescents with TRD. Esketamine has shown efficacy in reducing depressive symptoms and treating suicidal ideation in adolescents. Both ketamine and esketamine have demonstrated favorable safety and tolerability profiles. Using these drugs for serious conditions like adolescent MDD with suicidal thoughts and TRD can effectively treat symptoms, reduce self-harm and suicide risks, and provide a window for longer-term therapeutic interventions. The prompt and effective treatment of TRD could improve adolescents’ quality of life. However, more research is needed to optimize treatment protocols and evaluate long-term effects.",HTTPError: HTTP Error 403: Forbidden,Simone Pardossi; Andrea Fagiolini; Simona Scheggi; Alessandro Cuomo,https://www.mdpi.com/2227-9067/11/7/801/pdf?version=1720604857,"[{""compound"": ""S-ketamine"", ""entity"": ""Treatment-resistant depression"", ""study_title"": ""A Systematic Review on Ketamine and Esketamine for Treatment-Resistant Depression and Suicidality in Adolescents: A New Hope?"", ""study_year"": ""2024""}]",2026-02-12T09:33:24.269423+00:00,needs_download,,true,gold,https://www.mdpi.com/2227-9067/11/7/801/pdf?version=1720604857,https://openalex.org/W4400293249,download_failed,,,,10.3390/children11070801,A Systematic Review on Ketamine and Esketamine for Treatment-Resistant Depression and Suicidality in Adolescents: A New Hope?,2024
"This systematic review and meta-analysis evaluates (1) the effectiveness of psychedelic-assisted therapy (PAT) using psilocybin and ketamine for psychosocial symptoms in adults with cancer, (2) contextualizes findings with non-randomized and exploratory studies of other psychedelics, and (3) examines the role of therapeutic frameworks in shaping outcomes. We searched PubMed, Cochrane Library, PsycINFO, and EMBASE (2000–2024) for randomized controlled trials (RCTs) and non-randomized studies investigating psychedelic agents in cancer populations. Meta-analyses pooled RCTs of psilocybin or ketamine using random-effects models. Non-randomized studies were synthesized narratively. Risk of bias and evidence certainty were assessed via Cochrane ROB 2.0, NIH Before–After tool, and GRADE. Eleven placebo-controlled RCTs and four single open-label studies were included. Meta-analysis of four ketamine RCTs (n = 354) showed large, rapid effects on depression/anxiety (Hedges’ g = −1.37, 95% CI: −2.66 to −0.08; I2 = 92%). Three psilocybin RCTs (n = 101) showed a large effect of psilocybin on alleviating depression (Hedges’ g = −3.13, 95% CI: −10.04 to 3.77; I2 = 95%). MDMA and LSD trials suggested promise but lacked rigor. PAT may offer meaningful relief for cancer-related distress, though effects vary by therapeutic model and context. Oncology-specific trials are needed to standardize and scale for implementation.",HTTPError: HTTP Error 403: Forbidden,Howard Schuman; Chantal Savard; Raèf Mina; Sofia Barkova; Hanna S. W. Conradi; Julie M. Deleemans; Linda E. Carlson,https://www.mdpi.com/1718-7729/32/7/380/pdf?version=1751297960,"[{""compound"": ""Psilocybin"", ""entity"": ""Cancer-related anxiety and depression"", ""study_title"": ""Psychedelic-Assisted Therapies for Psychosocial Symptoms in Cancer: A Systematic Review and Meta-Analysis"", ""study_year"": ""2025""}]",2026-02-12T09:33:25.580931+00:00,needs_download,,true,gold,https://www.mdpi.com/1718-7729/32/7/380/pdf?version=1751297960,https://openalex.org/W4411787106,download_failed,,,,10.3390/curroncol32070380,Psychedelic-Assisted Therapies for Psychosocial Symptoms in Cancer: A Systematic Review and Meta-Analysis,2025
"Post-traumatic stress disorder (PTSD) is a debilitating mental health disorder that causes significant dysfunction in individuals. Currently, there are many approved pharmacotherapy and psychotherapy treatment options for PTSD, but unfortunately, half of the patients do not respond to traditional therapies. In this article, we review clinical trials and research on 3,4-methylenedioxymethamphetamine (MDMA)-assisted psychotherapy in PTSD patients, its pharmacokinetics, and current treatment guidelines for PTSD. Our findings are based on the results of the efficacy of MDMA-assisted psychotherapy from six phase II randomized controlled trials. MDMA-assisted psychotherapy for PTSD has received the “breakthrough therapy” designation from the FDA. MDMA can reduce PTSD symptoms even in treatment-resistant cases by increasing certain neurohormones, i.e., dopamine, serotonin, norepinephrine, and oxytocin. It also modulates activities in the brain regions involved in fear and anxiety. Future research is needed to show whether the advantages outweigh the disadvantages and whether its use can be integrated into available treatment options for PTSD.",HTTPError: HTTP Error 403: Forbidden,Kainat Riaz; Sejal Suneel; Mohammad Hamza Bin Abdul Malik; Tooba Kashif; Irfan Ullah; Abdul Waris; Marco Di Nicola; Marianna Mazza; Gabriele Sani; Giovanni Martinotti,https://www.mdpi.com/2079-9721/11/4/159/pdf?version=1699005203,"[{""compound"": ""MDMA"", ""entity"": ""Post-traumatic stress disorder"", ""study_title"": ""MDMA-Based Psychotherapy in Treatment-Resistant Post-Traumatic Stress Disorder (PTSD): A Brief Narrative Overview of Current Evidence"", ""study_year"": ""2023""}]",2026-02-12T09:33:26.870807+00:00,needs_download,,true,gold,https://www.mdpi.com/2079-9721/11/4/159/pdf?version=1699005203,https://openalex.org/W4388304929,download_failed,,,,10.3390/diseases11040159,MDMA-Based Psychotherapy in Treatment-Resistant Post-Traumatic Stress Disorder (PTSD): A Brief Narrative Overview of Current Evidence,2023
"This review aimed to investigate the metabolic alterations associated with psychopharmacological treatment of neuropsychiatric disorders, which can significantly impact patients’ physical health and overall quality of life. The study utilized the PRISMA methodology and included cross-sectional, retrospective studies, and randomized clinical trials from reputable databases like SCOPUS, CLARIVATE, SCIENCE DIRECT, and PUBMED. Out of the 64 selected studies, various psychotropic drug classes were analyzed, including antidepressants, anticonvulsants, and antipsychotics. Among the antidepressants, such as amitriptyline, Imipramine, and clomipramine, weight gain, constipation, and cardiovascular effects were the most commonly reported metabolic adverse effects. SSRI antidepressants like Fluoxetine, Sertraline, Citalopram, Escitalopram, and Paroxetine exhibited a high prevalence of gastrointestinal and cardiac alterations. Regarding anticonvulsants, valproic acid and Fosphenytoin were associated with adverse reactions such as weight gain and disturbances in appetite and sleep patterns. As for antipsychotics, drugs like Clozapine, Olanzapine, and Risperidone were linked to weight gain, diabetes, and deterioration of the lipid profile. The findings of this review emphasize the importance of continuous monitoring for adverse effects, particularly considering that the metabolic changes caused by psychopharmacological medications may vary depending on the age of the patients. Future research should focus on conducting field studies to further expand knowledge on the metabolic effects of other commonly prescribed psychotropic drugs. Overall, the study highlights the significance of understanding and managing metabolic alterations induced by psychopharmacological treatment to enhance patient care and well-being.",HTTPError: HTTP Error 403: Forbidden,Lizeth Sepúlveda-Lizcano; Vivian Vanessa Arenas-Villamizar; Enna Beatriz Jaimes-Duarte; Henry García-Pacheco; Carlos Silva Paredes; Valmore Bermúdez; Diego Rivera-Porras,https://www.mdpi.com/2254-9625/13/8/110/pdf?version=1691973022,"[{""compound"": ""MDMA"", ""entity"": ""Autism spectrum disorder"", ""study_title"": ""Metabolic Adverse Effects of Psychotropic Drug Therapy: A Systematic Review"", ""study_year"": ""2023""}]",2026-02-12T09:33:28.158458+00:00,needs_download,,true,gold,https://www.mdpi.com/2254-9625/13/8/110/pdf?version=1691973022,https://openalex.org/W4385805346,download_failed,,,,10.3390/ejihpe13080110,Metabolic Adverse Effects of Psychotropic Drug Therapy: A Systematic Review,2023
"Managing cancer-related pain poses significant challenges, prompting research into alternative approaches such as ketamine. This systematic review aims to analyze and summarize the impact of ketamine as an adjuvant to opioid therapy for cancer-related pain. We conducted a literature review in MEDLINE, EMBASE, and Scopus from 1 January 1982 to 20 October 2023. Abstracts were screened against inclusion criteria, and eligible studies underwent a full-text review. Data was extracted from the included studies, and a framework analysis approach summarized the evidence regarding ketamine’s use in patients with cancer. A total of 21 randomized clinical trials were included, and the quality of all the included studies was good or fair. Significant improvements in pain scores and reduced morphine consumption were consistently observed with intravenous ketamine administration for postoperative pain control, particularly when combined with other analgesics such as morphine. Ketamine was less effective when used as an analgesic for chronic pain management, with several studies on neuropathic pain or chemotherapy-induced neuropathy finding minimal significant effect on reduction of pain scores or morphine requirements. The efficacy of ketamine in pain management appears to depend on factors such as dosage, route of administration, and patient population.",HTTPError: HTTP Error 403: Forbidden,Leila Azari; Homa Hemati; Ronia Tavasolian; Sareh Shahdab; Stephanie M. Tomlinson; Margarita Bobonis Babilonia; Jeffrey Huang; Danielle B. Tometich; Kea Turner; Kimia Saleh Anaraki,https://www.mdpi.com/2227-9032/12/16/1560/pdf?version=1723013499,"[{""compound"": ""Ketamine"", ""entity"": ""Chronic pain"", ""study_title"": ""The Efficacy of Ketamine for Acute and Chronic Pain in Patients with Cancer: A Systematic Review of Randomized Controlled Trials"", ""study_year"": ""2024""}]",2026-02-12T09:33:29.456589+00:00,needs_download,,true,gold,https://www.mdpi.com/2227-9032/12/16/1560/pdf?version=1723013499,https://openalex.org/W4401390834,download_failed,,,,10.3390/healthcare12161560,The Efficacy of Ketamine for Acute and Chronic Pain in Patients with Cancer: A Systematic Review of Randomized Controlled Trials,2024
"Objectives: This study investigates psychedelic drugs to treat substance use disorder (SUD). Researchers have recently begun conducting clinical trials of psychedelic treatment for SUD. The current meta-analysis investigates the extent of efficacy in alleviating SM behaviours (P) using psychedelic therapy (I), concurrent with determining which psychedelic enables the greatest effect (C) as a treatment tool for reducing SUD (O). Methods: The inclusion criteria in this study include evaluating the efficacy of LSD, psilocybin, ketamine, or ibogaine in human beings with an SUD. The exclusion criteria include studies on rodents, patients with schizophrenia, case studies, incomplete or ongoing trials, and studies with insufficient quantitative data. The search criteria obtained 1278 articles, acquired through PubMed and PsycINFO. After excluding literature, 30 papers were kept in the final meta-analysis. A random-effects model analysis was applied to investigate individual psychedelic interventions, with a corresponding combined psychedelic intervention analysis. Results: The results favoured psychedelics as an SM treatment, with ibogaine evidencing the most prominent. We also found a non-significant difference between the effectiveness of psychedelic treatment paired with psychotherapy and psychedelic treatment alone. This study aims to contribute knowledge to future clinical research on the psychedelic treatment of SUD.",HTTPError: HTTP Error 403: Forbidden,Eve E. Keighley; Eid Abo Hamza; Dalia Bedewy; Shahed Nalla; Ahmed A. Moustafa,https://www.mdpi.com/2227-9032/13/21/2668/pdf?version=1761179655,"[{""compound"": ""Psilocybin"", ""entity"": ""Substance use disorder"", ""study_title"": ""A Systematic Review and Meta-Analysis Investigating the Efficacy of Various Psychedelic Drugs for the Treatment of Substance Use Disorder"", ""study_year"": ""2025""}]",2026-02-12T09:33:30.887327+00:00,needs_download,,true,gold,https://www.mdpi.com/2227-9032/13/21/2668/pdf?version=1761179655,https://openalex.org/W4415450779,download_failed,,,,10.3390/healthcare13212668,A Systematic Review and Meta-Analysis Investigating the Efficacy of Various Psychedelic Drugs for the Treatment of Substance Use Disorder,2025
"Post-traumatic stress disorder (PTSD) is characterized by neurophysiological and psycho-emotional problems after exposure to trauma. Several pharmacological and psychotherapy limitations, such as adverse events and low adherence, increase the need for alternative therapeutic options. Neurofeedback is widely used for PTSD management. However, evidence of its clinical efficacy is lacking. We conducted a randomized, waitlist-controlled, assessor-blinded clinical trial to assess the effectiveness, cost-utility, and safety of 16 sessions of neurofeedback on people with PTSD for eight weeks. Eleven participants were allocated to each group. One and two subjects dropped out from the neurofeedback and control groups, respectively. The primary outcome was PTSD symptom change evaluated using the PTSD Checklist-5 (PCL-5-K). The PCL-5-K levels improved more in the neurofeedback group (44.3 ± 10.8 to 19.4 ± 7.75) than in the control group (35.1 ± 18.5 to 31.0 ± 14.92). The change value was significantly improved in the neurofeedback group (24.90 ± 13.13 vs. 4.11 ± 9.03). Secondary outcomes such as anxiety, depression, insomnia, and quality of life were also improved. In an economic analysis using EuroQol-5D, the incremental cost-per-quality-adjusted life-year was approximately $15,600, indicating acceptable cost-utility. There were no adverse events in either group. In conclusion, neurofeedback might be a useful, cost-effective, and safe intervention for PTSD management.",HTTPError: HTTP Error 403: Forbidden,Jungtae Leem; Moon Joo Cheong; Hyeryun Lee; Eun Cho; So Young Lee; Geun-Woo Kim; Hyung-Won Kang,https://www.mdpi.com/2227-9032/9/10/1351/pdf?version=1634119658,"[{""compound"": ""MDMA"", ""entity"": ""Post-traumatic stress disorder"", ""study_title"": ""Effectiveness, Cost-Utility, and Safety of Neurofeedback Self-Regulating Training in Patients with Post-Traumatic Stress Disorder: A Randomized Controlled Trial"", ""study_year"": ""2021""}]",2026-02-12T02:11:46.290041+00:00,needs_download,,true,gold,https://www.mdpi.com/2227-9032/9/10/1351/pdf?version=1634119658,https://openalex.org/W3205870723,download_failed,,,,10.3390/healthcare9101351,"Effectiveness, Cost-Utility, and Safety of Neurofeedback Self-Regulating Training in Patients with Post-Traumatic Stress Disorder: A Randomized Controlled Trial",2021
"The emergence of new psychoactive substances has earned a great deal of attention, and several reports of acute poisoning and deaths have been issued involving, for instance, synthetic opiates. In recent years, there have been profound alterations in the legislation concerning consumption, marketing, and synthesis of these compounds; rapid alert systems have also been subject to changes, and new substances and new markets, mainly through the internet, have appeared. Their effects and how they originate in consumers are still mostly unknown, primarily in what concerns chronic toxicity. This review intends to provide a detailed description of these substances from the point of view of consumption, toxicokinetics, and health consequences, including case reports on intoxications in order to help researchers and public health agents working daily in this area.",HTTPError: HTTP Error 403: Forbidden,Ana Y. Simão; Mónica Antunes; Emanuel Cabral; Patrik Oliveira; Luana M. Rosendo; Ana Teresa Brinca; Estefânia Alves; Hernâni Marques; Tiago Rosado; Luís A. Passarinha,https://www.mdpi.com/1660-4601/19/8/4869/pdf?version=1650175375,"[{""compound"": ""Psilocybin"", ""entity"": ""Anorexia nervosa"", ""study_title"": ""An Update on the Implications of New Psychoactive Substances in Public Health"", ""study_year"": ""2022""}]",2026-02-12T09:33:32.137884+00:00,needs_download,,true,gold,https://www.mdpi.com/1660-4601/19/8/4869/pdf?version=1650175375,https://openalex.org/W4223988290,download_failed,,,,10.3390/ijerph19084869,An Update on the Implications of New Psychoactive Substances in Public Health,2022
"Depression and anxiety are common symptoms during and after adjuvant chemotherapy treatment for breast cancer (BC), with implications on quality of life (QoL). The present study evaluates the temporal relationship between anxiety, depression, and QoL (primary outcomes), as well as the impact of hedonic aroma (essential oils) on this relationship. This is a secondary analysis of a previously reported randomized controlled trial, with two groups: an experimental group (n = 56), who were subjected to the inhalation of a self-selected essential oil during chemotherapy, and a control group (n = 56), who were only subjected to the standard treatment. The hedonic aroma intervention occurred in the second (T1), third (T2), and fourth (T3) chemotherapy sessions, three weeks apart from each other. The follow-up (T4) assessments took place three months after the end of the treatment. Cross-lagged panel models were estimated in the path analysis framework, using structural equation modeling methodology. Regarding the control group, the cross-lagged panel model showed that anxiety at T1 predicted anxiety at T3, which in turn predicted both QoL and depression at T4. In the experimental group, hedonic aroma intervention was associated with stability of anxiety and QoL over time from T1 to T3, with no longitudinal prediction at T4. For women undergoing standard chemotherapy treatment, anxiety was the main longitudinal precursor to depression and QoL three months after chemotherapy. Thus, essential oils could complement chemotherapy treatment for early-stage BC as a way to improve long-term emotional and QoL-related adjustment.",HTTPError: HTTP Error 403: Forbidden,Marta Pereira; Célia Sofia Moreira; Paweł Izdebski; Alberto Carlos Pires Dias; Cristina Nogueira‐Silva; M. Graça Pereira; M. Graça Pereira; M. Graça Pereira,https://www.mdpi.com/1660-4601/19/15/9260/pdf?version=1659429005,"[{""compound"": ""Psilocybin"", ""entity"": ""End-of-life anxiety"", ""study_title"": ""How Does Hedonic Aroma Impact Long-Term Anxiety, Depression, and Quality of Life in Women with Breast Cancer? A Cross-Lagged Panel Model Analysis"", ""study_year"": ""2022""}]",2026-02-12T09:33:33.401558+00:00,needs_download,,true,gold,https://www.mdpi.com/1660-4601/19/15/9260/pdf?version=1659429005,https://openalex.org/W4288445146,download_failed,,,,10.3390/ijerph19159260,"How Does Hedonic Aroma Impact Long-Term Anxiety, Depression, and Quality of Life in Women with Breast Cancer? A Cross-Lagged Panel Model Analysis",2022
"Emerging adulthood (ages 18–25) is a critical period for neurobiological development and the maturation of the hypothalamic–pituitary–adrenal axis. Recent findings also suggest that a natural perturbation of the gut microbiota (GM), combined with other factors, may create a unique vulnerability during this period of life. The GM of emerging adults is thought to be simpler, less diverse, and more unstable than either younger or older people. We postulate that this plasticity in the GM suggests a role in the rising mental health issues seen in westernized societies today via the gut–brain–microbiota axis. Studies have paid particular attention to the diversity of the microbiota, the specific function and abundance of bacteria, and the production of metabolites. In this narrative review, we focus specifically on diet, physical activity/exercise, substance use, and sleep in the context of the emerging adult. We propose that this is a crucial period for establishing a stable and more resilient microbiome for optimal health into adulthood. Recommendations will be made about future research into possible behavioral adjustments that may be beneficial to endorse during this critical period to reduce the probability of a “dysbiotic” GM and the emergence and severity of mental health concerns.",HTTPError: HTTP Error 403: Forbidden,Ju Eun Lee; David M. Walton; Colleen O’Connor; Michael Wammes; Jeremy P. Burton; Elizabeth Osuch,https://www.mdpi.com/1422-0067/23/12/6643/pdf?version=1655344135,"[{""compound"": ""Psilocybin"", ""entity"": ""Anorexia nervosa"", ""study_title"": ""Drugs, Guts, Brains, but Not Rock and Roll: The Need to Consider the Role of Gut Microbiota in Contemporary Mental Health and Wellness of Emerging Adults"", ""study_year"": ""2022""}]",2026-02-12T09:33:34.646641+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/23/12/6643/pdf?version=1655344135,https://openalex.org/W4282932341,download_failed,,,,10.3390/ijms23126643,"Drugs, Guts, Brains, but Not Rock and Roll: The Need to Consider the Role of Gut Microbiota in Contemporary Mental Health and Wellness of Emerging Adults",2022
"The need to identify effective therapies for the treatment of psychiatric disorders is a particularly important issue in modern societies. In addition, difficulties in finding new drugs have led pharmacologists to review and re-evaluate some past molecules, including psychedelics. For several years there has been growing interest among psychotherapists in psilocybin or lysergic acid diethylamide for the treatment of obsessive-compulsive disorder, of depression, or of post-traumatic stress disorder, although results are not always clear and definitive. In fact, the mechanisms of action of psychedelics are not yet fully understood and some molecular aspects have yet to be well defined. Thus, this review aims to summarize the ethnobotanical uses of the best-known psychedelic plants and the pharmacological mechanisms of the main active ingredients they contain. Furthermore, an up-to-date overview of structural and computational studies performed to evaluate the affinity and binding modes to biologically relevant receptors of ibogaine, mescaline, N,N-dimethyltryptamine, psilocin, and lysergic acid diethylamide is presented. Finally, the most recent clinical studies evaluating the efficacy of psychedelic molecules in some psychiatric disorders are discussed and compared with drugs already used in therapy.",HTTPError: HTTP Error 403: Forbidden,Andrea Mastinu; Margrate Anyanwu; Marinella Carone; Giulia Abate; Sara Anna Bonini; Gregorio Peron; Emanuela Tirelli; Mariachiara Pucci; Giovanni Ribaudo; Erika Oselladore,https://www.mdpi.com/1422-0067/24/2/1329/pdf?version=1673345432,"[{""compound"": ""Psilocybin"", ""entity"": ""Anorexia nervosa"", ""study_title"": ""The Bright Side of Psychedelics: Latest Advances and Challenges in Neuropharmacology"", ""study_year"": ""2023""}]",2026-02-12T09:33:37.917919+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/24/2/1329/pdf?version=1673345432,https://openalex.org/W4315649535,download_failed,,,,10.3390/ijms24021329,The Bright Side of Psychedelics: Latest Advances and Challenges in Neuropharmacology,2023
"Early-life stress during critical periods of brain development can have long-term effects on physical and mental health. Oxytocin is a critical social regulator and anti-inflammatory hormone that modulates stress-related functions and social behaviors and alleviates diseases. Oxytocin-related neural systems show high plasticity in early postpartum and adolescent periods. Early-life stress can influence the oxytocin system long term by altering the expression and signaling of oxytocin receptors. Deficits in social behavior, emotional control, and stress responses may result, thus increasing the risk of anxiety, depression, and other stress-related neuropsychiatric diseases. Oxytocin is regarded as an important target for the treatment of stress-related neuropsychiatric disorders. Here, we describe the history of oxytocin and its role in neural circuits and related behaviors. We then review abnormalities in the oxytocin system in early-life stress and the functions of oxytocin in treating stress-related neuropsychiatric disorders.",HTTPError: HTTP Error 403: Forbidden,Yue Jin; Da Song; Yan Yan; Zhenzhen Quan; Hong Qing,https://www.mdpi.com/1422-0067/24/13/10430/pdf?version=1687336995,"[{""compound"": ""MDMA"", ""entity"": ""Autism spectrum disorder"", ""study_title"": ""The Role of Oxytocin in Early-Life-Stress-Related Neuropsychiatric Disorders"", ""study_year"": ""2023""}]",2026-02-12T09:33:39.253849+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/24/13/10430/pdf?version=1687336995,https://openalex.org/W4381618199,download_failed,,,,10.3390/ijms241310430,The Role of Oxytocin in Early-Life-Stress-Related Neuropsychiatric Disorders,2023
"Psychedelics belong to the oldest psychoactive drugs. They arouse recent interest due to their therapeutic applications in the treatment of major depressive disorder, substance use disorder, end-of-life anxiety,= and anxiety symptoms, and obsessive–compulsive disorder. In this review, the current state of preclinical research on the mechanism of action, neurotoxicity, and behavioral impact of psychedelics is summarized. The effect of selective 5-HT2A receptor agonists, 25I- and 25B-NBOMe, after acute and repeated administration is characterized and compared with the effects of a less selective drug, psilocybin. The data show a significant effect of NBOMes on glutamatergic, dopaminergic, serotonergic, and cholinergic neurotransmission in the frontal cortex, striatum, and nucleus accumbens. The increases in extracellular levels of neurotransmitters were not dose-dependent, which most likely resulted from the stimulation of the 5-HT2A receptor and subsequent activation of the 5-HT2C receptors. This effect was also observed in the wet dog shake test and locomotor activity. Chronic administration of NBOMes elicited rapid development of tolerance, genotoxicity, and activation of microglia. Acute treatment with psilocybin affected monoaminergic and aminoacidic neurotransmitters in the frontal cortex, nucleus accumbens, and hippocampus but not in the amygdala. Psilocybin exhibited anxiolytic properties resulting from intensification of GABAergic neurotransmission. The data indicate that NBOMes as selective 5-HT2A agonists exert a significant effect on neurotransmission and behavior of rats while also inducing oxidative DNA damage. In contrast to NBOMes, the effects induced by psilocybin suggest a broader therapeutic index of this drug.",HTTPError: HTTP Error 403: Forbidden,Adam Wojtas; Krystyna Gołembiowska,https://www.mdpi.com/1422-0067/25/1/241/pdf?version=1703320901,"[{""compound"": ""Psilocybin"", ""entity"": ""Anorexia nervosa"", ""study_title"": ""Molecular and Medical Aspects of Psychedelics"", ""study_year"": ""2023""}]",2026-02-12T09:33:40.546380+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/1/241/pdf?version=1703320901,https://openalex.org/W4390176357,download_failed,,,,10.3390/ijms25010241,Molecular and Medical Aspects of Psychedelics,2023
"Noribogaine (noribo) is the primary metabolite from ibogaine, an atypical psychedelic alkaloid isolated from the root bark of the African shrub Tabernanthe iboga. The main objective of this study was to test the hypothesis that molecular, electrophysiological, and behavioral responses of noribo are mediated by the 5-HT2A receptor (5-HT2AR) in mice. In that regard, we used male and female, 5-HT2AR knockout (KO) and wild type (WT) mice injected with a single noribo dose (10 or 40 mg/kg; i.p.). After 30 min., locomotor activity was recorded followed by mRNA measurements by qPCR (immediate early genes; IEG, glutamate receptors, and 5-HT2AR levels) and electrophysiology recordings of layer V pyramidal neurons from the medial prefrontal cortex. Noribo 40 decreased locomotion in male, but not female WT. Sex and genotype differences were observed for IEG and glutamate receptor expression. Expression of 5-HT2AR mRNA increased in the mPFC of WT mice following Noribo 10 (males) or Noribo 40 (females). Patch-clamp recordings showed that Noribo 40 reduced the NMDA-mediated postsynaptic current density in mPFC pyramidal neurons only in male WT mice, but no effects were found for either KO males or females. Our results highlight that noribo produces sexually dimorphic effects while the genetic removal of 5HT2AR blunted noribo-mediated responses to NMDA synaptic transmission.",HTTPError: HTTP Error 403: Forbidden,Sofía Villalba; Bruno González; Stephanie Junge; Alejandra Bernardi; Joaqúın González; Catherine Fagúndez; Pablo Torterolo; Ignacio Carrera; Francisco J. Urbano; Verónica Bisagno,https://www.mdpi.com/1422-0067/25/2/687/pdf?version=1704424677,"[{""compound"": ""Ibogaine"", ""entity"": ""Opioid use disorder"", ""study_title"": ""5-HT2A Receptor Knockout Mice Show Sex-Dependent Differences following Acute Noribogaine Administration"", ""study_year"": ""2024""}]",2026-02-12T09:33:42.870849+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/2/687/pdf?version=1704424677,https://openalex.org/W4390608460,download_failed,,,,10.3390/ijms25020687,5-HT2A Receptor Knockout Mice Show Sex-Dependent Differences following Acute Noribogaine Administration,2024
"Glutamate is the main excitatory neurotransmitter in the brain wherein it controls cognitive functional domains and mood. Indeed, brain areas involved in memory formation and consolidation as well as in fear and emotional processing, such as the hippocampus, prefrontal cortex, and amygdala, are predominantly glutamatergic. To ensure the physiological activity of the brain, glutamatergic transmission is finely tuned at synaptic sites. Disruption of the mechanisms responsible for glutamate homeostasis may result in the accumulation of excessive glutamate levels, which in turn leads to increased calcium levels, mitochondrial abnormalities, oxidative stress, and eventually cell atrophy and death. This condition is known as glutamate-induced excitotoxicity and is considered as a pathogenic mechanism in several diseases of the central nervous system, including neurodevelopmental, substance abuse, and psychiatric disorders. On the other hand, these disorders share neuroplasticity impairments in glutamatergic brain areas, which are accompanied by structural remodeling of glutamatergic neurons. In the current narrative review, we will summarize the role of glutamate-induced excitotoxicity in both the pathophysiology and therapeutic interventions of neurodevelopmental and adult mental diseases with a focus on autism spectrum disorders, substance abuse, and psychiatric disorders. Indeed, glutamatergic drugs are under preclinical and clinical development for the treatment of different mental diseases that share glutamatergic neuroplasticity dysfunctions. Although clinical evidence is still limited and more studies are required, the regulation of glutamate homeostasis is attracting attention as a potential crucial target for the control of brain diseases.",HTTPError: HTTP Error 403: Forbidden,Noemi Nicosia; Mattia Giovenzana; Paulina Misztak; Jessica Mingardi; Laura Musazzi,https://www.mdpi.com/1422-0067/25/12/6521/pdf?version=1718270747,"[{""compound"": ""MDMA"", ""entity"": ""Autism spectrum disorder"", ""study_title"": ""Glutamate-Mediated Excitotoxicity in the Pathogenesis and Treatment of Neurodevelopmental and Adult Mental Disorders"", ""study_year"": ""2024""}]",2026-02-12T09:33:44.127936+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/12/6521/pdf?version=1718270747,https://openalex.org/W4399676124,download_failed,,,,10.3390/ijms25126521,Glutamate-Mediated Excitotoxicity in the Pathogenesis and Treatment of Neurodevelopmental and Adult Mental Disorders,2024
