abstract,action_reason,authors,best_pdf_url,contexts,last_checked_utc,library_status,metadata_lookup_error,open_access_is_oa,open_access_status,open_access_url,openalex_id,pdf_download_status,pdf_local_path,pdf_sha256,pdf_size_bytes,study_doi,study_title,study_year
"Serotoninergic psychedelics such as psilocybin have been reported to elicit a long-lasting reduction in depressive symptoms. Although the main target for serotoninergic psychedelics, serotonin type 2A receptor (5-HT2A), has been established, the possible mechanism of the antidepressant action of psychedelics remains unknown. Using the mouse forced swim test model, we examined whether the administration of the synthetic serotoninergic psychedelic 2,5-dimethoxy-4-iodoamphetamine (DOI) would modulate 5-HT2A receptor levels in the medial prefrontal cortex (mPFC) and revert stress-induced changes in behavior. Mice subjected to swim stress developed a passive stress-coping strategy when tested in the forced swim test 6 days later. This change in behavior was not associated with the hypothesized increase in 5-HT2A receptor-dependent head twitch behaviors or consistent changes in 5-HT2A receptor levels in the mPFC. When DOI was administered 1 day before the forced swim test, a low dose (0.2 mg/kg i.p.) unexpectedly increased immobility while a high dose (2 mg/kg i.p.) had no significant effect on immobility. Nevertheless, DOI evoked a dose-dependent decrease in 5-HT2A levels in the mPFC of mice previously exposed to swim stress. Our findings do not support the hypothesis that the downregulation of 5-HT2A receptors in the mPFC contributes to the antidepressant-like properties of serotoninergic psychedelics.",HTTPError: HTTP Error 403: Forbidden,Błażej D. Pędzich; Mireia Medrano; An Buckinx; Ilse Smolders; Dimitri De Bundel,https://www.mdpi.com/1422-0067/23/23/15284/pdf?version=1670382320,"[{""compound"": ""Mescaline"", ""entity"": ""5-HT2A"", ""study_title"": ""Psychedelic-Induced Serotonin 2A Receptor Downregulation Does Not Predict Swim Stress Coping in Mice"", ""study_year"": ""2022""}]",2026-02-12T08:46:53.027110+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/23/23/15284/pdf?version=1670382320,https://openalex.org/W4310675742,download_failed,,,,10.3390/ijms232315284,Psychedelic-Induced Serotonin 2A Receptor Downregulation Does Not Predict Swim Stress Coping in Mice,2022
"Glycine transporter 1 (GlyT1) is responsible for the reuptake of glycine, which regulates glutamate signaling as a co-agonist with N-methyl-D-aspartic acid (NMDA) receptors in the excitatory synapse and has been proposed to be a potential target in the development of therapies for a broad range of disorders of the central nervous system. Despite significant progress in characterizing structure and transport mechanism of the transporter, the regulation of transport function through oligomerization remains to be understood. In the present work, association of two forms of GlyT1 into dimers and higher order oligomers was detected by coimmunoprecipitation. To investigate functional properties of dimers of a GlyT1 cysteine mutant L288C, we performed oxidative cross-linking of the positioned cysteine residues in extracellular loop 3 (EL3) near the extracellular end of TM6. By analyzing the effect of copper phenanthroline (CuP)-induced dimerization on transport function, cross-linking of L288C was found to inhibit transport activity. In addition, an intramolecular ion pair Lys286-Glu289 was revealed to be critical for stabilizing EL3 in a conformation that modulates CuP-induced dimerization and transport function of the GlyT1 L288C mutant. Furthermore, the influence of transporter conformation on GlyT1 L288C dimerization was investigated. The substrate glycine, in the presence of both Na+ and Cl−, significantly reduced oxidative cross-linking, suggesting a large-scale rotation of the bundle domain during substrate transport impairs interfacial interactions between L288C protomers. The present study provides new insights into structural and functional elements regulating GlyT1 transport activity through its dimerization or oligomerization.",HTTPError: HTTP Error 403: Forbidden,Jingru Wang; Hanhe Liu; Yuan‐Wei Zhang,https://www.mdpi.com/1422-0067/23/24/16157/pdf?version=1671603564,"[{""compound"": ""Ibogaine"", ""entity"": ""NMDA receptor"", ""study_title"": ""Cross-Linking and Functional Analyses for Dimerization of a Cysteine Mutant of Glycine Transporter 1"", ""study_year"": ""2022""}]",2026-02-12T08:46:54.261023+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/23/24/16157/pdf?version=1671603564,https://openalex.org/W4312196165,download_failed,,,,10.3390/ijms232416157,Cross-Linking and Functional Analyses for Dimerization of a Cysteine Mutant of Glycine Transporter 1,2022
"The need to identify effective therapies for the treatment of psychiatric disorders is a particularly important issue in modern societies. In addition, difficulties in finding new drugs have led pharmacologists to review and re-evaluate some past molecules, including psychedelics. For several years there has been growing interest among psychotherapists in psilocybin or lysergic acid diethylamide for the treatment of obsessive-compulsive disorder, of depression, or of post-traumatic stress disorder, although results are not always clear and definitive. In fact, the mechanisms of action of psychedelics are not yet fully understood and some molecular aspects have yet to be well defined. Thus, this review aims to summarize the ethnobotanical uses of the best-known psychedelic plants and the pharmacological mechanisms of the main active ingredients they contain. Furthermore, an up-to-date overview of structural and computational studies performed to evaluate the affinity and binding modes to biologically relevant receptors of ibogaine, mescaline, N,N-dimethyltryptamine, psilocin, and lysergic acid diethylamide is presented. Finally, the most recent clinical studies evaluating the efficacy of psychedelic molecules in some psychiatric disorders are discussed and compared with drugs already used in therapy.",HTTPError: HTTP Error 403: Forbidden,Andrea Mastinu; Margrate Anyanwu; Marinella Carone; Giulia Abate; Sara Anna Bonini; Gregorio Peron; Emanuela Tirelli; Mariachiara Pucci; Giovanni Ribaudo; Erika Oselladore,https://www.mdpi.com/1422-0067/24/2/1329/pdf?version=1673345432,"[{""compound"": ""LSD"", ""entity"": ""5-HT2A"", ""study_title"": ""The Bright Side of Psychedelics: Latest Advances and Challenges in Neuropharmacology"", ""study_year"": ""2023""}, {""compound"": ""LSD"", ""entity"": ""5-HT2C"", ""study_title"": ""The Bright Side of Psychedelics: Latest Advances and Challenges in Neuropharmacology"", ""study_year"": ""2023""}]",2026-02-12T08:46:55.614753+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/24/2/1329/pdf?version=1673345432,https://openalex.org/W4315649535,download_failed,,,,10.3390/ijms24021329,The Bright Side of Psychedelics: Latest Advances and Challenges in Neuropharmacology,2023
"(1) From mouse to man, shaking behavior (head twitches and/or wet dog shakes) is a reliable readout of psychedelic drug action. Shaking behavior like psychedelia is thought to be mediated by serotonin 2A receptors on cortical pyramidal cells. The involvement of pyramidal cells in psychedelic-induced shaking behavior remains hypothetical, though, as experimental in vivo evidence is limited. (2) Here, we use cell type-specific voltage imaging in awake mice to address this issue. We intersectionally express the genetically encoded voltage indicator VSFP Butterfly 1.2 in layer 2/3 pyramidal neurons. We simultaneously capture cortical hemodynamics and cell type-specific voltage activity while mice display psychedelic shaking behavior. (3) Shaking behavior is preceded by high-frequency oscillations and overlaps with low-frequency oscillations in the motor cortex. Oscillations spectrally mirror the rhythmics of shaking behavior and reflect layer 2/3 pyramidal cell activity complemented by hemodynamics. (4) Our results reveal a clear cortical fingerprint of serotonin-2A-receptor-mediated shaking behavior and open a promising methodological avenue relating a cross-mammalian psychedelic effect to cell-type specific brain dynamics.",HTTPError: HTTP Error 403: Forbidden,Tobias Buchborn; Taylor Lyons; Chenchen Song; Amanda Feilding; Thomas Knöpfel,https://www.mdpi.com/1422-0067/24/11/9463/pdf?version=1685426678,"[{""compound"": ""Psilocin"", ""entity"": ""5-HT2A"", ""study_title"": ""Cortical Correlates of Psychedelic-Induced Shaking Behavior Revealed by Voltage Imaging"", ""study_year"": ""2023""}]",2026-02-12T08:46:57.173585+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/24/11/9463/pdf?version=1685426678,https://openalex.org/W4380225095,download_failed,,,,10.3390/ijms24119463,Cortical Correlates of Psychedelic-Induced Shaking Behavior Revealed by Voltage Imaging,2023
"Depression and schizophrenia are two highly prevalent and severely debilitating neuropsychiatric disorders. Both conventional antidepressant and antipsychotic pharmacotherapies are often inefficient clinically, causing multiple side effects and serious patient compliance problems. Collectively, this calls for the development of novel drug targets for treating depressed and schizophrenic patients. Here, we discuss recent translational advances, research tools and approaches, aiming to facilitate innovative drug discovery in this field. Providing a comprehensive overview of current antidepressants and antipsychotic drugs, we also outline potential novel molecular targets for treating depression and schizophrenia. We also critically evaluate multiple translational challenges and summarize various open questions, in order to foster further integrative cross-discipline research into antidepressant and antipsychotic drug development.",HTTPError: HTTP Error 403: Forbidden,Yuriy M. Kositsyn; Murilo S. de Abreu; Tatiana O. Kolesnikova; Alexey A. Lagunin; Vladimir Poroikov; H. S. Harutyunyan; Konstantin Yenkoyan; Allan V. Kalueff,https://www.mdpi.com/1422-0067/24/11/9482/pdf?version=1685435671,"[{""compound"": ""DMT"", ""entity"": ""TAAR1"", ""study_title"": ""Towards Novel Potential Molecular Targets for Antidepressant and Antipsychotic Pharmacotherapies"", ""study_year"": ""2023""}]",2026-02-12T08:46:58.690891+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/24/11/9482/pdf?version=1685435671,https://openalex.org/W4378905905,download_failed,,,,10.3390/ijms24119482,Towards Novel Potential Molecular Targets for Antidepressant and Antipsychotic Pharmacotherapies,2023
"Alzheimer’s disease (AD), the most common form of senile dementia, is poised to place an even greater societal and healthcare burden as the population ages. With few treatment options for the symptomatic relief of the disease and its unknown etiopathology, more research into AD is urgently needed. Psychedelic drugs target AD-related psychological pathology and symptoms such as depression. Using microdosing, psychedelic drugs may prove to help combat this devastating disease by eliciting psychiatric benefits via acting through various mechanisms of action such as serotonin and dopamine pathways. Herein, we review the studied benefits of a few psychedelic compounds that may show promise in treating AD and attenuating its related depressive symptoms. We used the listed keywords to search through PubMed for relevant preclinical, clinical research, and review articles. The putative mechanism of action (MOA) for psychedelics is that they act mainly as serotonin receptor agonists and induce potential beneficial effects for treating AD and related depression.",HTTPError: HTTP Error 403: Forbidden,Alexander Pilozzi; Simmie L. Foster; David Mischoulon; Maurizio Fava; Xudong Huang,https://www.mdpi.com/1422-0067/24/15/12513/pdf?version=1691387207,"[{""compound"": ""Psilocin"", ""entity"": ""5-HT2A"", ""study_title"": ""A Brief Review on the Potential of Psychedelics for Treating Alzheimer’s Disease and Related Depression"", ""study_year"": ""2023""}]",2026-02-12T08:47:00.028778+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/24/15/12513/pdf?version=1691387207,https://openalex.org/W4385636083,download_failed,,,,10.3390/ijms241512513,A Brief Review on the Potential of Psychedelics for Treating Alzheimer’s Disease and Related Depression,2023
"The pharmacological treatment of postherpetic neuralgia (PHN) is unsatisfactory, and there is a clinical need for new approaches. Several drugs under advanced clinical development are addressed in this review. A systematic literature search was conducted in three electronic databases (Medline, Web of Science, Scopus) and in the ClinicalTrials.gov register from 1 January 2016 to 1 June 2023 to identify Phase II, III and IV clinical trials evaluating drugs for the treatment of PHN. A total of 18 clinical trials were selected evaluating 15 molecules with pharmacological actions on nine different molecular targets: Angiotensin Type 2 Receptor (AT2R) antagonism (olodanrigan), Voltage-Gated Calcium Channel (VGCC) α2δ subunit inhibition (crisugabalin, mirogabalin and pregabalin), Voltage-Gated Sodium Channel (VGSC) blockade (funapide and lidocaine), Cyclooxygenase-1 (COX-1) inhibition (TRK-700), Adaptor-Associated Kinase 1 (AAK1) inhibition (LX9211), Lanthionine Synthetase C-Like Protein (LANCL) activation (LAT8881), N-Methyl-D-Aspartate (NMDA) receptor antagonism (esketamine), mu opioid receptor agonism (tramadol, oxycodone and hydromorphone) and Nerve Growth Factor (NGF) inhibition (fulranumab). In brief, there are several drugs in advanced clinical development for treating PHN with some of them reporting promising results. AT2R antagonism, AAK1 inhibition, LANCL activation and NGF inhibition are considered first-in-class analgesics. Hopefully, these trials will result in a better clinical management of PHN.",HTTPError: HTTP Error 403: Forbidden,Miguel Á. Huerta; Miguel M. García; Beliu García-Parra; Ancor Serrano Afonso; Nancy Paniagua,https://www.mdpi.com/1422-0067/24/16/12987/pdf?version=1692511286,"[{""compound"": ""S-ketamine"", ""entity"": ""NMDA receptor"", ""study_title"": ""Investigational Drugs for the Treatment of Postherpetic Neuralgia: Systematic Review of Randomized Controlled Trials"", ""study_year"": ""2023""}]",2026-02-12T08:47:01.423145+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/24/16/12987/pdf?version=1692511286,https://openalex.org/W4386030218,download_failed,,,,10.3390/ijms241612987,Investigational Drugs for the Treatment of Postherpetic Neuralgia: Systematic Review of Randomized Controlled Trials,2023
"In an ever-increasing aged world, Alzheimer’s disease (AD) represents the first cause of dementia and one of the first chronic diseases in elderly people. With 55 million people affected, the WHO considers AD to be a disease with public priority. Unfortunately, there are no final cures for this pathology. Treatment strategies are aimed to mitigate symptoms, i.e., acetylcholinesterase inhibitors (AChEI) and the N-Methyl-D-aspartate (NMDA) antagonist Memantine. At present, the best approaches for managing the disease seem to combine pharmacological and non-pharmacological therapies to stimulate cognitive reserve. Over the last twenty years, a number of drugs have been discovered acting on the well-established biological hallmarks of AD, deposition of β-amyloid aggregates and accumulation of hyperphosphorylated tau protein in cells. Although previous efforts disappointed expectations, a new era in treating AD has been working its way recently. The Food and Drug Administration (FDA) gave conditional approval of the first disease-modifying therapy (DMT) for the treatment of AD, aducanumab, a monoclonal antibody (mAb) designed against Aβ plaques and oligomers in 2021, and in January 2023, the FDA granted accelerated approval for a second monoclonal antibody, Lecanemab. This review describes ongoing clinical trials with DMTs and non-pharmacological therapies. We will also present a future scenario based on new biomarkers that can detect AD in preclinical or prodromal stages, identify people at risk of developing AD, and allow an early and curative treatment.",HTTPError: HTTP Error 403: Forbidden,Francesca R. Buccellato; Marianna D’Anca; Gianluca Martino Tartaglia; Massimo Del Fabbro; Elio Scarpini; Daniela Galimberti,https://www.mdpi.com/1422-0067/24/18/13900/pdf?version=1694501912,"[{""compound"": ""DMT"", ""entity"": ""Sigma-1 receptor (SIGMAR1)"", ""study_title"": ""Treatment of Alzheimer’s Disease: Beyond Symptomatic Therapies"", ""study_year"": ""2023""}]",2026-02-12T08:47:02.781587+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/24/18/13900/pdf?version=1694501912,https://openalex.org/W4386602162,download_failed,,,,10.3390/ijms241813900,Treatment of Alzheimer’s Disease: Beyond Symptomatic Therapies,2023
"The pathophysiology of depression is related to the reduced volume of the hippocampus and amygdala and hypertrophy of the nucleus accumbens. The mechanism of these changes is not well understood; however, clinical studies have shown that the administration of the fast-acting antidepressant ketamine reversed the decrease in hippocampus and amygdala volume in depressed patients, and the magnitude of this effect correlated with the reduction in depressive symptoms. In the present study, we attempted to find out whether the psychedelic substance psilocybin affects neurotransmission in the limbic system in comparison to ketamine. Psilocybin and ketamine increased the release of dopamine (DA) and serotonin (5-HT) in the nucleus accumbens of naive rats as demonstrated using microdialysis. Both drugs influenced glutamate and GABA release in the nucleus accumbens, hippocampus and amygdala and increased ACh levels in the hippocampus. The changes in D2, 5-HT1A and 5-HT2A receptor density in the nucleus accumbens and hippocampus were observed as a long-lasting effect. A marked anxiolytic effect of psilocybin in the acute phase and 24 h post-treatment was shown in the open field test. These data provide the neurobiological background for psilocybin’s effect on stress, anxiety and structural changes in the limbic system and translate into the antidepressant effect of psilocybin in depressed patients.",HTTPError: HTTP Error 403: Forbidden,Adam Wojtas; Agnieszka Bysiek; Agnieszka Wawrzczak‐Bargieła; Marzena Maćkowiak; Krystyna Gołembiowska,https://www.mdpi.com/1422-0067/25/1/100/pdf?version=1703084024,"[{""compound"": ""Psilocin"", ""entity"": ""5-HT2A"", ""study_title"": ""Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study"", ""study_year"": ""2023""}]",2026-02-12T08:47:04.104892+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/1/100/pdf?version=1703084024,https://openalex.org/W4389992534,download_failed,,,,10.3390/ijms25010100,Limbic System Response to Psilocybin and Ketamine Administration in Rats: A Neurochemical and Behavioral Study,2023
"Psychedelics belong to the oldest psychoactive drugs. They arouse recent interest due to their therapeutic applications in the treatment of major depressive disorder, substance use disorder, end-of-life anxiety,= and anxiety symptoms, and obsessive–compulsive disorder. In this review, the current state of preclinical research on the mechanism of action, neurotoxicity, and behavioral impact of psychedelics is summarized. The effect of selective 5-HT2A receptor agonists, 25I- and 25B-NBOMe, after acute and repeated administration is characterized and compared with the effects of a less selective drug, psilocybin. The data show a significant effect of NBOMes on glutamatergic, dopaminergic, serotonergic, and cholinergic neurotransmission in the frontal cortex, striatum, and nucleus accumbens. The increases in extracellular levels of neurotransmitters were not dose-dependent, which most likely resulted from the stimulation of the 5-HT2A receptor and subsequent activation of the 5-HT2C receptors. This effect was also observed in the wet dog shake test and locomotor activity. Chronic administration of NBOMes elicited rapid development of tolerance, genotoxicity, and activation of microglia. Acute treatment with psilocybin affected monoaminergic and aminoacidic neurotransmitters in the frontal cortex, nucleus accumbens, and hippocampus but not in the amygdala. Psilocybin exhibited anxiolytic properties resulting from intensification of GABAergic neurotransmission. The data indicate that NBOMes as selective 5-HT2A agonists exert a significant effect on neurotransmission and behavior of rats while also inducing oxidative DNA damage. In contrast to NBOMes, the effects induced by psilocybin suggest a broader therapeutic index of this drug.",HTTPError: HTTP Error 403: Forbidden,Adam Wojtas; Krystyna Gołembiowska,https://www.mdpi.com/1422-0067/25/1/241/pdf?version=1703320901,"[{""compound"": ""Psilocin"", ""entity"": ""5-HT2A"", ""study_title"": ""Molecular and Medical Aspects of Psychedelics"", ""study_year"": ""2023""}]",2026-02-12T08:47:05.659291+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/1/241/pdf?version=1703320901,https://openalex.org/W4390176357,download_failed,,,,10.3390/ijms25010241,Molecular and Medical Aspects of Psychedelics,2023
"Noribogaine (noribo) is the primary metabolite from ibogaine, an atypical psychedelic alkaloid isolated from the root bark of the African shrub Tabernanthe iboga. The main objective of this study was to test the hypothesis that molecular, electrophysiological, and behavioral responses of noribo are mediated by the 5-HT2A receptor (5-HT2AR) in mice. In that regard, we used male and female, 5-HT2AR knockout (KO) and wild type (WT) mice injected with a single noribo dose (10 or 40 mg/kg; i.p.). After 30 min., locomotor activity was recorded followed by mRNA measurements by qPCR (immediate early genes; IEG, glutamate receptors, and 5-HT2AR levels) and electrophysiology recordings of layer V pyramidal neurons from the medial prefrontal cortex. Noribo 40 decreased locomotion in male, but not female WT. Sex and genotype differences were observed for IEG and glutamate receptor expression. Expression of 5-HT2AR mRNA increased in the mPFC of WT mice following Noribo 10 (males) or Noribo 40 (females). Patch-clamp recordings showed that Noribo 40 reduced the NMDA-mediated postsynaptic current density in mPFC pyramidal neurons only in male WT mice, but no effects were found for either KO males or females. Our results highlight that noribo produces sexually dimorphic effects while the genetic removal of 5HT2AR blunted noribo-mediated responses to NMDA synaptic transmission.",HTTPError: HTTP Error 403: Forbidden,Sofía Villalba; Bruno González; Stephanie Junge; Alejandra Bernardi; Joaqúın González; Catherine Fagúndez; Pablo Torterolo; Ignacio Carrera; Francisco J. Urbano; Verónica Bisagno,https://www.mdpi.com/1422-0067/25/2/687/pdf?version=1704424677,"[{""compound"": ""LSD"", ""entity"": ""5-HT2A"", ""study_title"": ""5-HT2A Receptor Knockout Mice Show Sex-Dependent Differences following Acute Noribogaine Administration"", ""study_year"": ""2024""}, {""compound"": ""Ibogaine"", ""entity"": ""kappa opioid receptor (OPRK1)"", ""study_title"": ""5-HT2A Receptor Knockout Mice Show Sex-Dependent Differences following Acute Noribogaine Administration"", ""study_year"": ""2024""}]",2026-02-12T08:47:06.952478+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/2/687/pdf?version=1704424677,https://openalex.org/W4390608460,download_failed,,,,10.3390/ijms25020687,5-HT2A Receptor Knockout Mice Show Sex-Dependent Differences following Acute Noribogaine Administration,2024
"The midbrain dopamine system is a sophisticated hub that integrates diverse inputs to control multiple physiological functions, including locomotion, motivation, cognition, reward, as well as maternal and reproductive behaviors. Dopamine is a neurotransmitter that binds to G-protein-coupled receptors. Dopamine also works together with other neurotransmitters and various neuropeptides to maintain the balance of synaptic functions. The dysfunction of the dopamine system leads to several conditions, including Parkinson’s disease, Huntington’s disease, major depression, schizophrenia, and drug addiction. The ventral tegmental area (VTA) has been identified as an important relay nucleus that modulates homeostatic plasticity in the midbrain dopamine system. Due to the complexity of synaptic transmissions and input–output connections in the VTA, the structure and function of this crucial brain region are still not fully understood. In this review article, we mainly focus on the cell types, neurotransmitters, neuropeptides, ion channels, receptors, and neural circuits of the VTA dopamine system, with the hope of obtaining new insight into the formation and function of this vital brain region.",HTTPError: HTTP Error 403: Forbidden,Guoqiang Hou; Hao Mei; Jiawen Duan; Ming‐Hu Han,https://www.mdpi.com/1422-0067/25/7/3875/pdf?version=1711791766,"[{""compound"": ""Ibogaine"", ""entity"": ""NMDA receptor"", ""study_title"": ""The Formation and Function of the VTA Dopamine System"", ""study_year"": ""2024""}]",2026-02-12T08:47:08.197218+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/7/3875/pdf?version=1711791766,https://openalex.org/W4393356450,download_failed,,,,10.3390/ijms25073875,The Formation and Function of the VTA Dopamine System,2024
"Intracellular calcium plays a pivotal role in central nervous system (CNS) development by regulating various processes such as cell proliferation, migration, differentiation, and maturation. However, understanding the involvement of calcium (Ca2+) in these processes during CNS development is challenging due to the dynamic nature of this cation and the evolving cell populations during development. While Ca2+ transient patterns have been observed in specific cell processes and molecules responsible for Ca2+ homeostasis have been identified in excitable and non-excitable cells, further research into Ca2+ dynamics and the underlying mechanisms in neural stem cells (NSCs) is required. This review focuses on molecules involved in Ca2+ entrance expressed in NSCs in vivo and in vitro, which are crucial for Ca2+ dynamics and signaling. It also discusses how these molecules might play a key role in balancing cell proliferation for self-renewal or promoting differentiation. These processes are finely regulated in a time-dependent manner throughout brain development, influenced by extrinsic and intrinsic factors that directly or indirectly modulate Ca2+ dynamics. Furthermore, this review addresses the potential implications of understanding Ca2+ dynamics in NSCs for treating neurological disorders. Despite significant progress in this field, unraveling the elements contributing to Ca2+ intracellular dynamics in cell proliferation remains a challenging puzzle that requires further investigation.",HTTPError: HTTP Error 403: Forbidden,Dafne Astrid Díaz-Piña; Nayeli Rivera-Ramírez; Guadalupe García‐López; Néstor Fabián Díaz; Anayansí Molina‐Hernández,https://www.mdpi.com/1422-0067/25/7/4073/pdf?version=1712394457,"[{""compound"": ""Mescaline"", ""entity"": ""5-HT2A"", ""study_title"": ""Calcium and Neural Stem Cell Proliferation"", ""study_year"": ""2024""}]",2026-02-12T08:47:09.539651+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/7/4073/pdf?version=1712394457,https://openalex.org/W4394579146,download_failed,,,,10.3390/ijms25074073,Calcium and Neural Stem Cell Proliferation,2024
"Astrocytes actively participate in neurotransmitter homeostasis by bidirectional communication with neuronal cells, a concept named the tripartite synapse, yet their role in dopamine (DA) homeostasis remains understudied. In the present study, we investigated the kinetic and molecular mechanisms of DA transport in cultured striatal astrocytes of adult rats. Kinetic uptake experiments were performed using radiolabeled [3H]-DA, whereas mRNA expression of the dopamine, norepinephrine, organic cation and plasma membrane monoamine transporters (DAT, NET, OCTs and PMAT) and DA receptors D1 and D2 was determined by qPCR. Additionally, astrocyte cultures were subjected to a 24 h treatment with the DA receptor agonist apomorphine, the DA receptor antagonist haloperidol and the DA precursor L-DOPA. [3H]-DA uptake exhibited temperature, concentration and sodium dependence, with potent inhibition by desipramine, nortriptyline and decynium-22, suggesting the involvement of multiple transporters. qPCR revealed prominent mRNA expression of the NET, the PMAT and OCT1, alongside lower levels of mRNA for OCT2, OCT3 and the DAT. Notably, apomorphine significantly altered NET, PMAT and D1 mRNA expression, while haloperidol and L-DOPA had a modest impact. Our findings demonstrate that striatal astrocytes aid in DA clearance by multiple transporters, which are influenced by dopaminergic drugs. Our study enhances the understanding of regional DA uptake, paving the way for targeted therapeutic interventions in dopaminergic disorders.",HTTPError: HTTP Error 403: Forbidden,Vesna Sočan; Klemen Dolinar; Mojca Kržan,https://www.mdpi.com/1422-0067/25/10/5135/pdf?version=1715234508,"[{""compound"": ""MDMA"", ""entity"": ""DAT (SLC6A3)"", ""study_title"": ""Kinetic Properties and Pharmacological Modulation of High- and Low-Affinity Dopamine Transport in Striatal Astrocytes of Adult Rats"", ""study_year"": ""2024""}]",2026-02-12T08:47:10.911594+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/10/5135/pdf?version=1715234508,https://openalex.org/W4396778183,download_failed,,,,10.3390/ijms25105135,Kinetic Properties and Pharmacological Modulation of High- and Low-Affinity Dopamine Transport in Striatal Astrocytes of Adult Rats,2024
"Glutamate is the main excitatory neurotransmitter in the brain wherein it controls cognitive functional domains and mood. Indeed, brain areas involved in memory formation and consolidation as well as in fear and emotional processing, such as the hippocampus, prefrontal cortex, and amygdala, are predominantly glutamatergic. To ensure the physiological activity of the brain, glutamatergic transmission is finely tuned at synaptic sites. Disruption of the mechanisms responsible for glutamate homeostasis may result in the accumulation of excessive glutamate levels, which in turn leads to increased calcium levels, mitochondrial abnormalities, oxidative stress, and eventually cell atrophy and death. This condition is known as glutamate-induced excitotoxicity and is considered as a pathogenic mechanism in several diseases of the central nervous system, including neurodevelopmental, substance abuse, and psychiatric disorders. On the other hand, these disorders share neuroplasticity impairments in glutamatergic brain areas, which are accompanied by structural remodeling of glutamatergic neurons. In the current narrative review, we will summarize the role of glutamate-induced excitotoxicity in both the pathophysiology and therapeutic interventions of neurodevelopmental and adult mental diseases with a focus on autism spectrum disorders, substance abuse, and psychiatric disorders. Indeed, glutamatergic drugs are under preclinical and clinical development for the treatment of different mental diseases that share glutamatergic neuroplasticity dysfunctions. Although clinical evidence is still limited and more studies are required, the regulation of glutamate homeostasis is attracting attention as a potential crucial target for the control of brain diseases.",HTTPError: HTTP Error 403: Forbidden,Noemi Nicosia; Mattia Giovenzana; Paulina Misztak; Jessica Mingardi; Laura Musazzi,https://www.mdpi.com/1422-0067/25/12/6521/pdf?version=1718270747,"[{""compound"": ""MDMA"", ""entity"": ""NET (SLC6A2)"", ""study_title"": ""Glutamate-Mediated Excitotoxicity in the Pathogenesis and Treatment of Neurodevelopmental and Adult Mental Disorders"", ""study_year"": ""2024""}]",2026-02-12T08:47:12.233843+00:00,needs_download,,true,gold,https://www.mdpi.com/1422-0067/25/12/6521/pdf?version=1718270747,https://openalex.org/W4399676124,download_failed,,,,10.3390/ijms25126521,Glutamate-Mediated Excitotoxicity in the Pathogenesis and Treatment of Neurodevelopmental and Adult Mental Disorders,2024
