claim_type,compound,disorder,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,comparator,intervention_or_exposure,dose,route,session_count_or_duration,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_disorder,Psilocybin,depressive symptoms,depressive symptoms,therapeutic_indication,,depressive symptoms,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.neubiorev.2026.106573,,Methodological moderators of psilocybin-assisted therapy in depression: A systematic review and meta-analysis,Omer A. Syed; Benjamin Tsang; Sean M. Nestor; Nir Lipsman; Muhammad Ishrat Husain; Fahad Alam; Peter Giacobbe,2026,Neuroscience & Biobehavioral Reviews,journal-article,,2026-01-24,0149-7634,1873-7528,Elsevier BV,Humans | Psilocybin / therapeutic use | Hallucinogens / therapeutic use | Antidepressive Agents / therapeutic use | Depression / drug therapy | Major Depressive Disorder / drug therapy | Randomized Controlled Trials as Topic | Psychotherapy / methods | Treatment Outcome,Depression | Mood disorders | Psilocybin-assisted therapy | Psychedelics,,,,,,,eng,,systematic_review,low,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,systematic review and meta-analysis of randomized-controlled trials,,,,,,,,,,,,The overall random effects model found PAT to have a large and significant antidepressant effect.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,migraine with aura,migraine with aura,therapeutic_indication,,migraine with aura,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.neucli.2021.01.004,,Cortical spreading depolarization and ketamine: a short systematic review,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,2021,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,,systematic_review,low,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,CONCLUSION,systematic review,,,,,,,,,,,,"The available evidence from preclinical studies is helping to translate the role of ketamine in blocking spreading depolarizations to clinical practice, in the settings of migraine with aura, traumatic brain injury, subarachnoid hemorrhage, and hemorrhagic and ischemic stroke.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,traumatic brain injury,traumatic brain injury,therapeutic_indication,,traumatic brain injury,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.neucli.2021.01.004,,Cortical spreading depolarization and ketamine: a short systematic review,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,2021,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,,systematic_review,low,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,CONCLUSION,systematic review,,,,,,,,,,,,"The available evidence from preclinical studies is helping to translate the role of ketamine in blocking spreading depolarizations to clinical practice, in the settings of migraine with aura, traumatic brain injury, subarachnoid hemorrhage, and hemorrhagic and ischemic stroke.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,subarachnoid hemorrhage,subarachnoid hemorrhage,therapeutic_indication,,subarachnoid hemorrhage,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.neucli.2021.01.004,,Cortical spreading depolarization and ketamine: a short systematic review,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,2021,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,,systematic_review,low,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,CONCLUSION,systematic review,,,,,,,,,,,,"The available evidence from preclinical studies is helping to translate the role of ketamine in blocking spreading depolarizations to clinical practice, in the settings of migraine with aura, traumatic brain injury, subarachnoid hemorrhage, and hemorrhagic and ischemic stroke.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,hemorrhagic stroke,hemorrhagic stroke,therapeutic_indication,,hemorrhagic stroke,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.neucli.2021.01.004,,Cortical spreading depolarization and ketamine: a short systematic review,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,2021,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,,systematic_review,low,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,CONCLUSION,systematic review,,,,,,,,,,,,"The available evidence from preclinical studies is helping to translate the role of ketamine in blocking spreading depolarizations to clinical practice, in the settings of migraine with aura, traumatic brain injury, subarachnoid hemorrhage, and hemorrhagic and ischemic stroke.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,ischemic stroke,ischemic stroke,therapeutic_indication,,ischemic stroke,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.neucli.2021.01.004,,Cortical spreading depolarization and ketamine: a short systematic review,João Paulo Mota Telles; Leonardo Christiaan Welling; Antonio Carlos Samaia da Silva Coelho; Nícollas Nunes Rabelo; Manoel Jacobsen Teixeira; Eberval Gadelha Figueiredo,2021,Neurophysiologie Clinique,journal-article,,2021-02-19,0987-7053,1769-7131,Elsevier BV,Animals | Cortical Spreading Depression | Humans | Ketamine | Migraine Disorders | Prospective Studies | Rats | Subarachnoid Hemorrhage | Swine,Cortical spreading depression | Critical care | Ketamine | N-methyl-d-aspartate | Receptors,,,,,,,eng,,systematic_review,low,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,CONCLUSION,systematic review,,,,,,,,,,,,"The available evidence from preclinical studies is helping to translate the role of ketamine in blocking spreading depolarizations to clinical practice, in the settings of migraine with aura, traumatic brain injury, subarachnoid hemorrhage, and hemorrhagic and ischemic stroke.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,mood and substance use disorders,mood and substance use disorders,therapeutic_indication,,mood and substance use disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1177/02698811231190858,,"Psilocybin history, action and reaction: A narrative clinical review",Pravesh Sharma; Quang Anh Nguyen; Sadie J Matthews; Erin Carpenter; Douglas B Mathews; Christi A Patten; Christopher J Hammond,2023,Journal of Psychopharmacology,journal-article,,2023-08-31,0269-8811,1461-7285,SAGE Publications,Humans | Psilocybin / adverse effects | Alcoholism | Hallucinogens / adverse effects | Affect | Anxiety Disorders,Psilocybin | clinical review | mental health | mushroom | psychopharmacology,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,narrative clinical review,,,,,,,,,,,,"psilocybin, the psychoactive compound in hallucinogenic mushrooms, has received increased public interest as a novel drug for treating mood and substance use disorders (SUDs).",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,psychiatric disorders and SUDs,psychiatric disorders and SUDs,therapeutic_indication,,psychiatric disorders and SUDs,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1177/02698811231190858,,"Psilocybin history, action and reaction: A narrative clinical review",Pravesh Sharma; Quang Anh Nguyen; Sadie J Matthews; Erin Carpenter; Douglas B Mathews; Christi A Patten; Christopher J Hammond,2023,Journal of Psychopharmacology,journal-article,,2023-08-31,0269-8811,1461-7285,SAGE Publications,Humans | Psilocybin / adverse effects | Alcoholism | Hallucinogens / adverse effects | Affect | Anxiety Disorders,Psilocybin | clinical review | mental health | mushroom | psychopharmacology,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,narrative clinical review,,,,,,,,,,,,This expert narrative review summarizes the scientific basis and clinical evidence on the safety and efficacy of psilocybin-assisted therapy for treating psychiatric disorders and SUDs.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,depression and anxiety disorders,depression and anxiety disorders,therapeutic_indication,,depression and anxiety disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1177/02698811231190858,,"Psilocybin history, action and reaction: A narrative clinical review",Pravesh Sharma; Quang Anh Nguyen; Sadie J Matthews; Erin Carpenter; Douglas B Mathews; Christi A Patten; Christopher J Hammond,2023,Journal of Psychopharmacology,journal-article,,2023-08-31,0269-8811,1461-7285,SAGE Publications,Humans | Psilocybin / adverse effects | Alcoholism | Hallucinogens / adverse effects | Affect | Anxiety Disorders,Psilocybin | clinical review | mental health | mushroom | psychopharmacology,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,narrative clinical review,,,,,,,,,,,,There is modest evidence of psilocybin-assisted therapy for treating depression and anxiety disorders.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,alcohol use disorders,alcohol use disorders,therapeutic_indication,,alcohol use disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1177/02698811231190858,,"Psilocybin history, action and reaction: A narrative clinical review",Pravesh Sharma; Quang Anh Nguyen; Sadie J Matthews; Erin Carpenter; Douglas B Mathews; Christi A Patten; Christopher J Hammond,2023,Journal of Psychopharmacology,journal-article,,2023-08-31,0269-8811,1461-7285,SAGE Publications,Humans | Psilocybin / adverse effects | Alcoholism | Hallucinogens / adverse effects | Affect | Anxiety Disorders,Psilocybin | clinical review | mental health | mushroom | psychopharmacology,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,narrative clinical review,,,,,,,,,,,,early data suggest that psilocybin-assisted therapy may effectively reduce harmful drinking in patients with alcohol use disorders.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,Complex regional pain syndrome,Complex regional pain syndrome,therapeutic_indication,,Complex regional pain syndrome,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1212/wnl.0000000000001095,,Complex regional pain syndrome,Frank Birklein; Darragh O'Neill; Tanja Schlereth,2014,Neurology,journal-article,,2014-12-04,0028-3878,1526-632X,Ovid Technologies (Wolters Kluwer Health),"Analgesics / therapeutic use | Autonomic Nervous System Diseases / etiology | Autonomic Nervous System Diseases / therapy | Bone Density Conservation Agents / therapeutic use | Complex Regional Pain Syndromes / complications | Complex Regional Pain Syndromes / diagnosis | Complex Regional Pain Syndromes / therapy | Diphosphonates / therapeutic use | Glucocorticoids / therapeutic use | Humans | Hyperalgesia / etiology | Hyperalgesia / therapy | Imagery, Psychotherapy / methods | Implosive Therapy / methods | Ketamine / therapeutic use | Occupational Therapy / methods | Pain / drug therapy | Pain / etiology | Physical Therapy Modalities",,,,10.1212/WNL.0000000000001114,CommentIn PMID:25471388 Neurology. 2015 Jan 6;84(1):19-20. doi: 10.1212/WNL.0000000000001114.,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"At this stage, the only medical treatment that is effective against pain without improving the function is ketamine infusions, but this has side effects.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,Chronic Pain,Chronic Pain,therapeutic_indication,,Chronic Pain,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004185,,Ketamine Infusions for Chronic Pain: A Systematic Review and Meta-analysis of Randomized Controlled Trials,Vwaire Orhurhu; Mariam Salisu Orhurhu; Anuj Bhatia; Steven P. Cohen,2019,Anesthesia & Analgesia,journal-article,,2019-05-13,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adult | Analgesics / administration & dosage | Analgesics / adverse effects | Chronic Pain / diagnosis | Chronic Pain / drug therapy | Chronic Pain / physiopathology | Dose-Response Relationship, Drug | Female | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / adverse effects | Male | Middle Aged | Randomized Controlled Trials as Topic | Time Factors | Treatment Outcome | Young Adult",,,,,,,,eng,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,title,Systematic Review and Meta-analysis of Randomized Controlled Trials,,,,,,,,,,,,Ketamine Infusions for Chronic Pain: A Systematic Review and Meta-analysis of Randomized Controlled Trials,,,All studies except one were at high risk of bias.,"Projected from extraction_v1 coverage_mentions; coverage_type=meta_analyzes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,IV ketamine,chronic conditions,chronic conditions,therapeutic_indication,,chronic conditions,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004185,,Ketamine Infusions for Chronic Pain: A Systematic Review and Meta-analysis of Randomized Controlled Trials,Vwaire Orhurhu; Mariam Salisu Orhurhu; Anuj Bhatia; Steven P. Cohen,2019,Anesthesia & Analgesia,journal-article,,2019-05-13,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adult | Analgesics / administration & dosage | Analgesics / adverse effects | Chronic Pain / diagnosis | Chronic Pain / drug therapy | Chronic Pain / physiopathology | Dose-Response Relationship, Drug | Female | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / adverse effects | Male | Middle Aged | Randomized Controlled Trials as Topic | Time Factors | Treatment Outcome | Young Adult",,,,,,,,eng,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,Systematic Review and Meta-analysis of Randomized Controlled Trials,,,,,,,,,,,,We synthesized evidence from randomized control trials to investigate the effectiveness of IV ketamine infusions for pain relief in chronic conditions and to determine whether any pain classifications or treatment regimens are associated with greater benefit.,,,All studies except one were at high risk of bias.,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,IV ketamine,refractory chronic pain,refractory chronic pain,therapeutic_indication,,refractory chronic pain,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004185,,Ketamine Infusions for Chronic Pain: A Systematic Review and Meta-analysis of Randomized Controlled Trials,Vwaire Orhurhu; Mariam Salisu Orhurhu; Anuj Bhatia; Steven P. Cohen,2019,Anesthesia & Analgesia,journal-article,,2019-05-13,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adult | Analgesics / administration & dosage | Analgesics / adverse effects | Chronic Pain / diagnosis | Chronic Pain / drug therapy | Chronic Pain / physiopathology | Dose-Response Relationship, Drug | Female | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / adverse effects | Male | Middle Aged | Randomized Controlled Trials as Topic | Time Factors | Treatment Outcome | Young Adult",,,,,,,,eng,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,Systematic Review and Meta-analysis of Randomized Controlled Trials,,,,,,,,,,,,"Evidence suggests that IV ketamine provides significant short-term analgesic benefit in patients with refractory chronic pain, with some evidence of a dose-response relationship.",,,All studies except one were at high risk of bias.,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,dose-response relationship,dose-response relationship,therapeutic_indication,,dose-response relationship,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004185,,Ketamine Infusions for Chronic Pain: A Systematic Review and Meta-analysis of Randomized Controlled Trials,Vwaire Orhurhu; Mariam Salisu Orhurhu; Anuj Bhatia; Steven P. Cohen,2019,Anesthesia & Analgesia,journal-article,,2019-05-13,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adult | Analgesics / administration & dosage | Analgesics / adverse effects | Chronic Pain / diagnosis | Chronic Pain / drug therapy | Chronic Pain / physiopathology | Dose-Response Relationship, Drug | Female | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / adverse effects | Male | Middle Aged | Randomized Controlled Trials as Topic | Time Factors | Treatment Outcome | Young Adult",,,,,,,,eng,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,Systematic Review and Meta-analysis of Randomized Controlled Trials,,,,,,,,,,,,"Evidence suggests that IV ketamine provides significant short-term analgesic benefit in patients with refractory chronic pain, with some evidence of a dose-response relationship.",,,All studies except one were at high risk of bias.,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,neuropathic pain,neuropathic pain,therapeutic_indication,,neuropathic pain,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004185,,Ketamine Infusions for Chronic Pain: A Systematic Review and Meta-analysis of Randomized Controlled Trials,Vwaire Orhurhu; Mariam Salisu Orhurhu; Anuj Bhatia; Steven P. Cohen,2019,Anesthesia & Analgesia,journal-article,,2019-05-13,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adult | Analgesics / administration & dosage | Analgesics / adverse effects | Chronic Pain / diagnosis | Chronic Pain / drug therapy | Chronic Pain / physiopathology | Dose-Response Relationship, Drug | Female | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / adverse effects | Male | Middle Aged | Randomized Controlled Trials as Topic | Time Factors | Treatment Outcome | Young Adult",,,,,,,,eng,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,Systematic Review and Meta-analysis of Randomized Controlled Trials,,,,,,,,,,,,"These studies randomly assigned 211 patients with neuropathic (n = 2), mixed (n = 2), and nonneuropathic (nociplastic or nociceptive) (n = 3) pain.",,,All studies except one were at high risk of bias.,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,mixed pain,mixed pain,therapeutic_indication,,mixed pain,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004185,,Ketamine Infusions for Chronic Pain: A Systematic Review and Meta-analysis of Randomized Controlled Trials,Vwaire Orhurhu; Mariam Salisu Orhurhu; Anuj Bhatia; Steven P. Cohen,2019,Anesthesia & Analgesia,journal-article,,2019-05-13,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adult | Analgesics / administration & dosage | Analgesics / adverse effects | Chronic Pain / diagnosis | Chronic Pain / drug therapy | Chronic Pain / physiopathology | Dose-Response Relationship, Drug | Female | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / adverse effects | Male | Middle Aged | Randomized Controlled Trials as Topic | Time Factors | Treatment Outcome | Young Adult",,,,,,,,eng,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,Systematic Review and Meta-analysis of Randomized Controlled Trials,,,,,,,,,,,,"These studies randomly assigned 211 patients with neuropathic (n = 2), mixed (n = 2), and nonneuropathic (nociplastic or nociceptive) (n = 3) pain.",,,All studies except one were at high risk of bias.,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,nonneuropathic pain,nonneuropathic pain,therapeutic_indication,,nonneuropathic pain,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004185,,Ketamine Infusions for Chronic Pain: A Systematic Review and Meta-analysis of Randomized Controlled Trials,Vwaire Orhurhu; Mariam Salisu Orhurhu; Anuj Bhatia; Steven P. Cohen,2019,Anesthesia & Analgesia,journal-article,,2019-05-13,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adult | Analgesics / administration & dosage | Analgesics / adverse effects | Chronic Pain / diagnosis | Chronic Pain / drug therapy | Chronic Pain / physiopathology | Dose-Response Relationship, Drug | Female | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / adverse effects | Male | Middle Aged | Randomized Controlled Trials as Topic | Time Factors | Treatment Outcome | Young Adult",,,,,,,,eng,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,Systematic Review and Meta-analysis of Randomized Controlled Trials,,,,,,,,,,,,"These studies randomly assigned 211 patients with neuropathic (n = 2), mixed (n = 2), and nonneuropathic (nociplastic or nociceptive) (n = 3) pain.",,,All studies except one were at high risk of bias.,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,complex regional pain syndrome,complex regional pain syndrome,therapeutic_indication,,complex regional pain syndrome,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004185,,Ketamine Infusions for Chronic Pain: A Systematic Review and Meta-analysis of Randomized Controlled Trials,Vwaire Orhurhu; Mariam Salisu Orhurhu; Anuj Bhatia; Steven P. Cohen,2019,Anesthesia & Analgesia,journal-article,,2019-05-13,0003-2999,1526-7598,Ovid Technologies (Wolters Kluwer Health),"Adult | Analgesics / administration & dosage | Analgesics / adverse effects | Chronic Pain / diagnosis | Chronic Pain / drug therapy | Chronic Pain / physiopathology | Dose-Response Relationship, Drug | Female | Humans | Infusions, Intravenous | Ketamine / administration & dosage | Ketamine / adverse effects | Male | Middle Aged | Randomized Controlled Trials as Topic | Time Factors | Treatment Outcome | Young Adult",,,,,,,,eng,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,abstract_only,abstract,abstract,Systematic Review and Meta-analysis of Randomized Controlled Trials,,,,,,,,,,,,"Compared to low-dose ketamine studies and investigations that evaluated non-complex regional pain syndrome conditions, a small but nonsignificant greater reduction in pain scores was found among studies that either utilized high-dose ketamine therapy (P = .213) or enrolled complex regional pain syndrome patients (P = .079).",,,All studies except one were at high risk of bias.,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,chronic pain syndromes,chronic pain syndromes,therapeutic_indication,,chronic pain syndromes,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004244,,In Search of Solutions for Chronic Pain: A Meta-analysis of Ketamine Infusions,Naveen Nathan,2019,Anesthesia & Analgesia,article,,2019-06-18,0003-2999,1526-7598,Lippincott Williams & Wilkins,,Medicine | Ketamine | Placebo | Chronic pain | Analgesic | Anesthesia | Meta-analysis | Nausea | Neuropathic pain | Confidence interval | Psychotomimetic | Intensive care medicine | Physical therapy | Alternative medicine | Internal medicine | NMDA receptor | Pathology | Receptor,,,,,,,en,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,systematic review and meta-analysis,,,,,,,,,,,,"This infographic summarizes the findings of a systematic review and meta-analysis comparing ketamine infusion therapy to placebo in patients with neuropathic, nonneuropathic, and mixed chronic pain syndromes. A small reduction in pain scores was observed for up to 2 weeks after therapy.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,psychotomimetic phenomena,psychotomimetic phenomena,therapeutic_indication,,psychotomimetic phenomena,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1213/ane.0000000000004244,,In Search of Solutions for Chronic Pain: A Meta-analysis of Ketamine Infusions,Naveen Nathan,2019,Anesthesia & Analgesia,article,,2019-06-18,0003-2999,1526-7598,Lippincott Williams & Wilkins,,Medicine | Ketamine | Placebo | Chronic pain | Analgesic | Anesthesia | Meta-analysis | Nausea | Neuropathic pain | Confidence interval | Psychotomimetic | Intensive care medicine | Physical therapy | Alternative medicine | Internal medicine | NMDA receptor | Pathology | Receptor,,,,,,,en,,meta_analysis,low,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,systematic review and meta-analysis,,,,,,,,,,,,A notable increase in the relative risk of psychotomimetic phenomena and nausea was observed in ketamine-treated patients.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=summarizes; relationship is discussed in secondary literature, not treated as primary evidence"
