normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,publisher,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,language,mesh_terms,keywords,trial_registry_ids,funders,grant_ids,publication_relations,has_correction,related_dois,semantic_scholar_id
normalized,compound and graph entity matched local registry,LSD,,Post-traumatic stress disorder,LSD,Post-traumatic stress disorder,lysergic acid diethylamide,,post-traumatic stress disorder,post-traumatic stress disorder,post-traumatic stress disorder,therapeutic_indication,Post-traumatic stress disorder,indication,True,10.59324/ejahss.2024.1(3).10,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Table 3 . Overview of the Clinical Applications of Each Entheogen ... LSD ✔ PTSD,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence","European Journal of Arts, Humanities and Social Sciences",journal-article,2024-05-01,3041-1262,3041-1262,AMO Publisher,low,alias,label,needs_external_id_lookup,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,LSD,,Pain,LSD,Pain,lysergic acid diethylamide,,pain management,pain management,pain management,therapeutic_indication,Pain,indication,True,10.59324/ejahss.2024.1(3).10,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Table 3 . Overview of the Clinical Applications of Each Entheogen ... LSD ✔ Pain Management,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence","European Journal of Arts, Humanities and Social Sciences",journal-article,2024-05-01,3041-1262,3041-1262,AMO Publisher,low,alias,alias,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,LSD,,Cluster headache,LSD,Cluster headache,lysergic acid diethylamide,,cluster headaches,cluster headaches,cluster headaches,therapeutic_indication,Cluster headache,indication,True,10.59324/ejahss.2024.1(3).10,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Table 3 . Overview of the Clinical Applications of Each Entheogen ... LSD ✔ Cluster Headaches,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence","European Journal of Arts, Humanities and Social Sciences",journal-article,2024-05-01,3041-1262,3041-1262,AMO Publisher,low,alias,fuzzy_high_confidence,needs_external_id_lookup,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Ayahuasca,,Substance use disorder,Ayahuasca,Substance use disorder,ayahuasca,,addiction,addiction,addiction,therapeutic_indication,Substance use disorder,indication,True,10.59324/ejahss.2024.1(3).10,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ayahuasca ✔ Addiction,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence","European Journal of Arts, Humanities and Social Sciences",journal-article,2024-05-01,3041-1262,3041-1262,AMO Publisher,low,label,alias,mixture_needs_component_mapping,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Ayahuasca,,Anxiety,Ayahuasca,Anxiety,ayahuasca,,anxiety,anxiety,anxiety,therapeutic_indication,Anxiety,indication,True,10.59324/ejahss.2024.1(3).10,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ayahuasca ✔ Anxiety,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence","European Journal of Arts, Humanities and Social Sciences",journal-article,2024-05-01,3041-1262,3041-1262,AMO Publisher,low,label,label,mixture_needs_component_mapping,broad_category_needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Ayahuasca,,Depression,Ayahuasca,Depression,ayahuasca,,depression,depression,depression,therapeutic_indication,Depression,indication,True,10.59324/ejahss.2024.1(3).10,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ayahuasca ✔ Depression,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence","European Journal of Arts, Humanities and Social Sciences",journal-article,2024-05-01,3041-1262,3041-1262,AMO Publisher,low,label,label,mixture_needs_component_mapping,broad_category_needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Ayahuasca,,Post-traumatic stress disorder,Ayahuasca,Post-traumatic stress disorder,ayahuasca,,post-traumatic stress disorder,post-traumatic stress disorder,post-traumatic stress disorder,therapeutic_indication,Post-traumatic stress disorder,indication,True,10.59324/ejahss.2024.1(3).10,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ayahuasca ✔ PTSD,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence","European Journal of Arts, Humanities and Social Sciences",journal-article,2024-05-01,3041-1262,3041-1262,AMO Publisher,low,label,label,mixture_needs_component_mapping,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Ibogaine,,Substance use disorder,Ibogaine,Substance use disorder,ibogaine,,addiction,addiction,addiction,therapeutic_indication,Substance use disorder,indication,True,10.59324/ejahss.2024.1(3).10,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ibogaine ✔ Addiction,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence","European Journal of Arts, Humanities and Social Sciences",journal-article,2024-05-01,3041-1262,3041-1262,AMO Publisher,low,label,alias,needs_external_id_lookup,needs_external_id_lookup,{},{},,,,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Chronic pain,Ketamine,Chronic pain,Ketamine,,chronic pain,chronic pain,chronic pain,therapeutic_indication,Chronic pain,indication,True,10.1007/978-3-540-74806-9_15,Ketamine,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,B. Sinner; B. M. Graf,2008,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"In the treatment of chronic pain ketamine is effective as a potent analgesic or substitute together with other potent analgesics, whereby it can be added by different methods.",secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Handbook of experimental pharmacology,book-chapter,2008-01-03,0171-2004,1865-0325,Springer Berlin Heidelberg,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,"Analgesics / administration & dosage | Analgesics / adverse effects | Analgesics / pharmacology | Anesthetics, Dissociative / administration & dosage | Anesthetics, Dissociative / adverse effects | Anesthetics, Dissociative / pharmacology | Animals | Central Nervous System / drug effects | Contraindications | Dose-Response Relationship, Drug | Humans | Ketamine / administration & dosage | Ketamine / adverse effects | Ketamine / pharmacology | Pain / prevention & control | Substance-Related Disorders",,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Chronic pain,Ketamine,Chronic pain,Ketamine,,chronic pain,chronic pain,chronic pain,therapeutic_indication,Chronic pain,indication,True,10.1007/s004820050098,Ketamin zur Therapie chronischer Schmerzen,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,B. Wiedemann,1997,meta_analysis,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"The idea of using Ketamine to treat chronic pain is mainly based on the central antinoceptive effect of the substance acting as a noncompetitive antagonist at the NMDA-receptor. In the present meta analysis over a period from 1/1981 up to 6/1996 twelve publications (1994-1996), which have dealt the use of Ketamine for patients with chronic pain, are evaluated and discussed.",secondary_summary,abstract_only,abstract,abstract,meta-analysis,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=meta_analyzes; relationship is discussed in secondary literature, not treated as primary evidence",Der Schmerz,journal-article,1997-08-01,0932-433X,1432-2129,Springer Science and Business Media LLC,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},ger,,,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Neuropathic pain,Ketamine,Neuropathic pain,Ketamine,,neuropathic pain,neuropathic pain,neuropathic pain,therapeutic_indication,Neuropathic pain,indication,True,10.1007/s004820050098,Ketamin zur Therapie chronischer Schmerzen,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,B. Wiedemann,1997,meta_analysis,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,A significant reduction of pain has been proven for patients with neuropathic pain by four cross-over-studies comparing the drug with placebo.,secondary_summary,abstract_only,abstract,abstract,meta-analysis,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Der Schmerz,journal-article,1997-08-01,0932-433X,1432-2129,Springer Science and Business Media LLC,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},ger,,,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Pain,Ketamine,Pain,Ketamine,,cancer pain,cancer pain,cancer pain,therapeutic_indication,Pain,indication,True,10.1007/s004820050098,Ketamin zur Therapie chronischer Schmerzen,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,B. Wiedemann,1997,meta_analysis,doi,meta_analysis,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Positive long term results have been observed by two studies considering the subcutaneous and intravenous application of Ketamine (72-480 mg, daily) to 14 cancer pain patients, to whom opioids have been administered with insufficient effects before.",secondary_summary,abstract_only,abstract,abstract,meta-analysis,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Der Schmerz,journal-article,1997-08-01,0932-433X,1432-2129,Springer Science and Business Media LLC,low,label,alias,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},ger,,,,,,,,,
normalized,compound and graph entity matched local registry,5-MeO-DMT,,Depression,5-MeO-DMT,Depression,5-MeO-DMT,,depression,depression,depression,therapeutic_indication,Depression,indication,True,10.1080/02604027.2024.2330255,Defining 5-MeO-DMT in Historical and Cultural Contexts,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Azul Delgrasso,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In recent years, there has been growing interest in 5-MeO-DMT to treat mental health conditions such as depression, anxiety and post-traumatic stress disorder (PTSD).",secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",World Futures,article,2024-02-17,0260-4027,1556-1844,Taylor & Francis,low,label,label,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},en,,History | Sociology,,,,,,,
normalized,compound and graph entity matched local registry,5-MeO-DMT,,Anxiety,5-MeO-DMT,Anxiety,5-MeO-DMT,,anxiety,anxiety,anxiety,therapeutic_indication,Anxiety,indication,True,10.1080/02604027.2024.2330255,Defining 5-MeO-DMT in Historical and Cultural Contexts,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Azul Delgrasso,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In recent years, there has been growing interest in 5-MeO-DMT to treat mental health conditions such as depression, anxiety and post-traumatic stress disorder (PTSD).",secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence",World Futures,article,2024-02-17,0260-4027,1556-1844,Taylor & Francis,low,label,label,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},en,,History | Sociology,,,,,,,
